dimension,environment,strategy,strategy_label,evidence_type,observations,environment_share,cumulative_conditional_return,annualised_arithmetic_return,annualised_geometric_return,annualised_volatility,sharpe,lo_adjusted_sharpe,sortino,maximum_drawdown,positive_month_ratio,worst_month
market_regime,Bull / Calm,common_index,S&P 500 Index,common_market_benchmark,226,0.6608187134502924,2.7695698753025906,0.07912893510041491,0.07299961095522955,0.1295757001720372,0.43918742314165016,0.5456540345873108,0.6433534608363689,-0.27305791717851835,0.6371681415929203,-0.14579671825011387
market_regime,Bull / Volatile,common_index,S&P 500 Index,common_market_benchmark,36,0.10526315789473684,1.0844777383329927,0.2566013022648317,0.2774162027406124,0.13873181273907606,1.6974100033104287,2.105600481399135,3.7600646990419477,-0.08263862551601375,0.6388888888888888,-0.0657777313668354
market_regime,Bear / Calm,total_return_proxy,SPDR S&P 500 ETF adjusted-close proxy,common_market_benchmark,37,0.10818713450292397,0.04245927567868457,0.03263044463548021,0.013577601524292326,0.19804993401898835,0.09042153848319436,0.11407762388558025,0.13279972513711646,-0.31965947615500745,0.5405405405405406,-0.1048525548280117
market_regime,Bear / Volatile,total_return_proxy,SPDR S&P 500 ETF adjusted-close proxy,common_market_benchmark,43,0.12573099415204678,0.05518567776198435,0.03960978607679695,0.015103645162086732,0.22254213244128684,0.09420014429435641,0.07613921841417462,0.13345113158056887,-0.4662104909590957,0.5348837209302325,-0.16518668948715443
market_regime,Bull / Calm,total_return_proxy,SPDR S&P 500 ETF adjusted-close proxy,common_market_benchmark,226,0.6608187134502924,4.222939682870233,0.09650159526581527,0.09174039837896597,0.12927441389906785,0.5746662033943292,0.71719709434639,0.8665597770475719,-0.2559821223530757,0.6637168141592921,-0.1411795144433009
market_regime,Bull / Volatile,total_return_proxy,SPDR S&P 500 ETF adjusted-close proxy,common_market_benchmark,36,0.10526315789473684,1.161090953807388,0.26886298758642085,0.29287840597600967,0.13866619765964963,1.7850292857107541,2.1867296221460504,4.093966007177127,-0.08074727448396313,0.6666666666666666,-0.06377119069913795
market_regime,Bear / Calm,region_index_us,S&P 500 Index,standalone_market_benchmark,37,0.10818713450292397,-0.020059517060542098,0.012633815872501002,-0.0065503788830134635,0.19821061917966099,-0.010398790171330443,-0.013281634395391257,-0.014889347317661814,-0.33625021008163025,0.5675675675675675,-0.11002431825242787
market_regime,Bear / Volatile,region_index_us,S&P 500 Index,standalone_market_benchmark,43,0.12573099415204678,-0.007737267082727484,0.022604682496234773,-0.0021652863408151424,0.2229309346105471,0.017997834888780238,0.014787865732749199,0.02486672423671693,-0.4814862591622181,0.5813953488372093,-0.16942452401777075
market_regime,Bull / Calm,region_index_us,S&P 500 Index,standalone_market_benchmark,226,0.6608187134502924,2.7695698753025906,0.07912893510041491,0.07299961095522955,0.1295757001720372,0.43918742314165016,0.5456540345873108,0.6433534608363689,-0.27305791717851835,0.6371681415929203,-0.14579671825011387
market_regime,Bull / Volatile,region_index_us,S&P 500 Index,standalone_market_benchmark,36,0.10526315789473684,1.0844777383329927,0.2566013022648317,0.2774162027406124,0.13873181273907606,1.6974100033104287,2.105600481399135,3.7600646990419477,-0.08263862551601375,0.6388888888888888,-0.0657777313668354
market_regime,Bear / Calm,region_index_uk,FTSE 100 Index,standalone_market_benchmark,37,0.10818713450292397,-0.20997728676644478,-0.056415128523047475,-0.07359257940672459,0.2001183784630311,-0.35511885043603364,-0.46767183503685883,-0.46991615318459795,-0.3714198382838809,0.4594594594594595,-0.14869484142359835
market_regime,Bear / Volatile,region_index_uk,FTSE 100 Index,standalone_market_benchmark,43,0.12573099415204678,-0.015957876150066497,0.02111113468297129,-0.004479214741239135,0.22733960344168724,0.011119400030611586,0.009061744390155583,0.016050753182286256,-0.4884569516221803,0.46511627906976744,-0.18932493734800715
market_regime,Bull / Calm,region_index_uk,FTSE 100 Index,standalone_market_benchmark,226,0.6608187134502924,0.41932027059542,0.02903553318801117,0.018767462031602067,0.14351223596409857,0.04707709730328107,0.052348575497776294,0.06415570722842029,-0.5537927711727423,0.5707964601769911,-0.1599276315428172
market_regime,Bull / Volatile,region_index_uk,FTSE 100 Index,standalone_market_benchmark,36,0.10526315789473684,0.4888845689406036,0.14372349342838364,0.14187967549601765,0.1468059369030261,0.8385791572425403,1.3099448212514369,1.5803747184312842,-0.09337775532849568,0.6111111111111112,-0.06495496985637328
market_regime,Bear / Calm,region_index_dach,DAX Performance Index,standalone_market_benchmark,37,0.10818713450292397,-0.1967387679709789,-0.023520029349045797,-0.06858602844716888,0.3048681765025187,-0.1253870915903323,-0.17233180329331246,-0.16448477258139846,-0.4342249020539696,0.5405405405405406,-0.24866981400538402
market_regime,Bear / Volatile,region_index_dach,DAX Performance Index,standalone_market_benchmark,43,0.12573099415204678,0.3271772475302739,0.13702313374273994,0.08219555872810491,0.3418096956656677,0.3460377671592254,0.3269876217605192,0.5282158440272418,-0.5412307768806796,0.5348837209302325,-0.22956931917113388
market_regime,Bull / Calm,region_index_dach,DAX Performance Index,standalone_market_benchmark,226,0.6608187134502924,3.296620100667835,0.09579300616790652,0.08048156267840123,0.1898160880998355,0.3884194373427655,0.3757179342790121,0.5821165048888559,-0.4933571378672039,0.588495575221239,-0.19091028551174793
market_regime,Bull / Volatile,region_index_dach,DAX Performance Index,standalone_market_benchmark,36,0.10526315789473684,0.3951190008282668,0.1335208479146921,0.11738735213142037,0.21277761878626852,0.5305949199030869,0.7094566650720029,0.8606447411039063,-0.1716200260370523,0.5555555555555556,-0.1029246077132232
market_regime,Bear / Calm,region_index_eu_ex_dach,STOXX Europe 600 Index,standalone_market_benchmark,37,0.10818713450292397,-0.16085695618490214,-0.04193881020263546,-0.05529076293907764,0.1723204843460762,-0.3281236920579312,-0.418265469243762,-0.42204505894034755,-0.28319351852139485,0.6486486486486487,-0.14710823058906985
market_regime,Bear / Volatile,region_index_eu_ex_dach,STOXX Europe 600 Index,standalone_market_benchmark,43,0.12573099415204678,0.4195303250279203,0.12376839842385826,0.10270407368632628,0.2243528216691475,0.46935513096917075,0.3633734313453873,0.6691386952688005,-0.39271958739158064,0.813953488372093,-0.21887705020895176
market_regime,Bull / Calm,region_index_eu_ex_dach,STOXX Europe 600 Index,standalone_market_benchmark,226,0.6608187134502924,0.7291153854449923,0.03896130125410216,0.02950348639533562,0.1396731475123714,0.11977779374439161,0.11643047042176652,0.16673621311589673,-0.49154648174748383,0.6283185840707964,-0.14682175284455168
market_regime,Bull / Volatile,region_index_eu_ex_dach,STOXX Europe 600 Index,standalone_market_benchmark,36,0.10526315789473684,0.5593674684756267,0.1600410781133528,0.1596212270258539,0.15184935874887978,0.9189622320355763,1.5398763815298282,1.7518105120745038,-0.08957677280430187,0.75,-0.07632299836562717
market_regime,Bear / Calm,region_index_mainland_china,Shanghai Composite Index,standalone_market_benchmark,37,0.10818713450292397,-0.3990517482935083,-0.11925078937192099,-0.15224280547080715,0.29427350467561036,-0.4552667722585287,-0.5055706490956099,-0.5554232019941485,-0.5788437454146789,0.4864864864864865,-0.23794609468641859
market_regime,Bear / Volatile,region_index_mainland_china,Shanghai Composite Index,standalone_market_benchmark,43,0.12573099415204678,-0.020769219029686203,0.0398622961451376,-0.005839978198188933,0.2990832563420764,0.07101431163040581,0.06568400649132984,0.09795784430238798,-0.5098260323715095,0.5581395348837209,-0.2458430872432389
market_regime,Bull / Calm,region_index_mainland_china,Shanghai Composite Index,standalone_market_benchmark,226,0.6608187134502924,4.072901970883351,0.11465189733717293,0.09005207558845685,0.2420653113358785,0.38305438631259203,0.3041383692668448,0.6725180016161932,-0.6087592099669961,0.5309734513274337,-0.17265189185679153
market_regime,Bull / Volatile,region_index_mainland_china,Shanghai Composite Index,standalone_market_benchmark,36,0.10526315789473684,0.2921721779665438,0.10221866097823229,0.08919789991878901,0.1855106158324675,0.44235579858345764,0.4692297228434567,0.7591821119690089,-0.19030714529653248,0.5833333333333334,-0.08455867684219764
market_regime,Bear / Calm,region_index_hong_kong,Hang Seng Index,standalone_market_benchmark,37,0.10818713450292397,0.058226086867248616,0.049764707966955105,0.01852429680670964,0.25243118430119044,0.1387870782588758,0.21145889496417725,0.1991984792503644,-0.3300314813481451,0.5675675675675675,-0.14853895309877385
market_regime,Bear / Volatile,region_index_hong_kong,Hang Seng Index,standalone_market_benchmark,43,0.12573099415204678,-0.1600207914795897,-0.0004058638399295147,-0.04749856627277749,0.31560219293445513,-0.060054774652881934,-0.05513340903129747,-0.09072107356223441,-0.5360783217949818,0.46511627906976744,-0.2231004364459962
market_regime,Bull / Calm,region_index_hong_kong,Hang Seng Index,standalone_market_benchmark,226,0.6608187134502924,0.9113731746389715,0.05522067239159663,0.03499606445224468,0.2057552507912387,0.16041546175147797,0.1702394320620264,0.24871520711271522,-0.6695252371951477,0.5530973451327433,-0.15640329846253143
market_regime,Bull / Volatile,region_index_hong_kong,Hang Seng Index,standalone_market_benchmark,36,0.10526315789473684,0.6250056474082097,0.19366831431026382,0.1756687058020645,0.25866272552251857,0.6725562689878284,1.0906620670070764,1.2996604175388062,-0.20001927780492101,0.6388888888888888,-0.10868455340508043
market_regime,Bear / Calm,dow_jones,Dow Jones Industrial Average,standalone_market_benchmark,37,0.10818713450292397,0.08418552333846652,0.04418928087404604,0.026561453060301332,0.19164665339086534,0.1536686467477063,0.1916632608129827,0.2285093204839002,-0.2885863201482489,0.5945945945945946,-0.12368786566846535
market_regime,Bear / Volatile,dow_jones,Dow Jones Industrial Average,standalone_market_benchmark,43,0.12573099415204678,0.08132139145161088,0.044314688670806866,0.022058505225986513,0.21320968778164462,0.12049071186544902,0.10400994856586354,0.17146360648812287,-0.4177007573294249,0.5813953488372093,-0.14060438430985445
market_regime,Bull / Calm,dow_jones,Dow Jones Industrial Average,standalone_market_benchmark,226,0.6608187134502924,1.9249992977764752,0.06556834621392849,0.058644244350192,0.12946855385614586,0.3346035603340583,0.4542715976185839,0.4898547782080008,-0.2735451231508227,0.6238938053097345,-0.15132008624426418
