dimension,environment,strategy,strategy_label,evidence_type,observations,environment_share,cumulative_conditional_return,annualised_arithmetic_return,annualised_geometric_return,annualised_volatility,sharpe,lo_adjusted_sharpe,sortino,maximum_drawdown,positive_month_ratio,worst_month
rate_direction,Stable,russell_2000,Russell 2000 Index,standalone_market_benchmark,185,0.5409356725146199,3.9724453448188175,0.12012080758359334,0.10964208600041858,0.17658503826143904,0.5965262872189301,0.7031174929695405,0.9232842819421724,-0.30015116909577877,0.6378378378378379,-0.19487787443232574
rate_direction,Falling,ftse_250,FTSE 250 Index,standalone_market_benchmark,78,0.22807017543859648,-0.4050634565299933,-0.04224373229631859,-0.07678431083122739,0.26772457708328407,-0.22721422171520167,-0.17696279646279192,-0.2904837561359537,-0.715438883649456,0.5256410256410257,-0.2768646104756074
rate_direction,Rising,ftse_250,FTSE 250 Index,standalone_market_benchmark,79,0.2309941520467836,0.531686856517217,0.08086099001582105,0.06690828206737987,0.1791832925501249,0.2458487116491806,0.286051391477665,0.378212550358211,-0.36285944010855,0.569620253164557,-0.13909552776221945
rate_direction,Stable,ftse_250,FTSE 250 Index,standalone_market_benchmark,185,0.5409356725146199,3.465417807422778,0.11166224892032069,0.101927996605647,0.1684987026146418,0.5757764509071257,0.607656222564582,0.8960056219723412,-0.2352606421698452,0.6108108108108108,-0.13709509455462077
rate_direction,Falling,cac_40,CAC 40 Index,standalone_market_benchmark,78,0.22807017543859648,-0.37849287962007294,-0.036246356309991346,-0.07055760497799857,0.2692904601532459,-0.2039001165432854,-0.1863813820846338,-0.26935197452158177,-0.7199927154473107,0.5512820512820513,-0.22109656442907288
rate_direction,Rising,cac_40,CAC 40 Index,standalone_market_benchmark,79,0.2309941520467836,0.6624421588345131,0.09132777090869883,0.0802670276720081,0.167916495924308,0.32457152815294865,0.4112000643362047,0.5189874020697735,-0.2779711624423824,0.5822784810126582,-0.10675056272845784
rate_direction,Stable,cac_40,CAC 40 Index,standalone_market_benchmark,185,0.5409356725146199,1.9113711779204627,0.08776280986840558,0.07177501020175892,0.19113889801372452,0.38279102845517815,0.4100512977028104,0.5813399701779306,-0.38716719472062866,0.5891891891891892,-0.1455203168899798
rate_direction,Falling,euro_stoxx_50,EURO STOXX 50 Index,standalone_market_benchmark,78,0.22807017543859648,-0.034527074611348074,0.02314960738919634,-0.005391141442344649,0.2366945312615641,0.018813743632727642,0.015627049591003726,0.025409844947002432,-0.6147831634025003,0.6794871794871795,-0.2316967284874173
rate_direction,Rising,euro_stoxx_50,EURO STOXX 50 Index,standalone_market_benchmark,79,0.2309941520467836,0.28236051248672855,0.048020826234788386,0.038500244206085776,0.14450605224011281,0.07733185032543476,0.09223372786987376,0.12183651834783557,-0.32033785328782005,0.7468354430379747,-0.11049826103502258
rate_direction,Stable,euro_stoxx_50,EURO STOXX 50 Index,standalone_market_benchmark,185,0.5409356725146199,0.43704210420426115,0.03788804531053411,0.023797907013120012,0.16883907755169136,0.13743326103170345,0.1615411997051305,0.19437321278329464,-0.41297942500059304,0.6756756756756757,-0.14136149172650048
rate_direction,Falling,nikkei_225,Nikkei 225 Index,standalone_market_benchmark,78,0.22807017543859648,-0.2012363526218418,-0.011127440121276252,-0.03397708271783695,0.21601091990044474,-0.13774581426256996,-0.11869885787747539,-0.1876869121364589,-0.6453981094361956,0.5128205128205128,-0.1788996493028039
rate_direction,Rising,nikkei_225,Nikkei 225 Index,standalone_market_benchmark,79,0.2309941520467836,0.16875125711139893,0.042008582501452105,0.023969214666419214,0.19064896103988843,0.026732849097371555,0.029400431196333624,0.03719964045031611,-0.39102998057300153,0.5443037974683544,-0.159190314360389
rate_direction,Stable,nikkei_225,Nikkei 225 Index,standalone_market_benchmark,185,0.5409356725146199,2.310919264951548,0.09238073655613624,0.08075286397924963,0.17145009973426698,0.45343129260749326,0.48587839118705733,0.7379607603964031,-0.2645558648878774,0.5675675675675675,-0.14883810290198374
rate_direction,Falling,swiss_market,Swiss Market Index,standalone_market_benchmark,78,0.22807017543859648,-0.22687098205270562,-0.022364621079766164,-0.03881276177484938,0.18487819107572082,-0.221523682749427,-0.18786224583056313,-0.292183619411795,-0.5962680983604514,0.5256410256410257,-0.12584573941475619
rate_direction,Rising,swiss_market,Swiss Market Index,standalone_market_benchmark,79,0.2309941520467836,0.8334049269609467,0.10305273244174597,0.0964494570305674,0.1466481594759965,0.45281463405337535,0.6106816913131854,0.7302590438400207,-0.20580458348475195,0.569620253164557,-0.11572288157138166
rate_direction,Stable,swiss_market,Swiss Market Index,standalone_market_benchmark,185,0.5409356725146199,1.819748088470794,0.07936683468574138,0.06955428250650897,0.15406363115172578,0.41918779502652875,0.4719735622148318,0.618717122659942,-0.31135582157183783,0.6054054054054054,-0.16134189772602547
rate_direction,Falling,msci_eafe_proxy,iShares MSCI EAFE adjusted-close proxy,standalone_market_benchmark,78,0.22807017543859648,-0.18628839204299386,-0.008234565268235525,-0.031217617378844542,0.21441548068790747,-0.1254797164183213,-0.10206322462107671,-0.16352234725073816,-0.6233329497879085,0.6153846153846154,-0.2083478920994738
rate_direction,Rising,msci_eafe_proxy,iShares MSCI EAFE adjusted-close proxy,standalone_market_benchmark,79,0.2309941520467836,0.9396505683513039,0.11002839078715482,0.10587193127744232,0.13513842695367126,0.5429218713069198,0.7003438380090325,0.900061084935904,-0.24479374991300595,0.6708860759493671,-0.09222041200606224
