dimension,environment,strategy,strategy_label,evidence_type,observations,environment_share,cumulative_conditional_return,annualised_arithmetic_return,annualised_geometric_return,annualised_volatility,sharpe,lo_adjusted_sharpe,sortino,maximum_drawdown,positive_month_ratio,worst_month
rate_level,Low (<2%),dow_jones,Dow Jones Industrial Average,standalone_market_benchmark,198,0.559322033898305,1.7026659723011068,0.07182982277636002,0.06210935664685935,0.15053140681402985,0.4383648592625047,0.41665963648138105,0.6382490778321184,-0.4499054950786414,0.6212121212121212,-0.14060438430985445
rate_level,Moderate (2-4%),dow_jones,Dow Jones Industrial Average,standalone_market_benchmark,51,0.1440677966101695,0.03805488697292381,0.021214350956461056,0.008826647359479578,0.1593023492946041,-0.05515626683340228,-0.08443475918349548,-0.08044286614364166,-0.207745819786183,0.6078431372549019,-0.11077569081509586
rate_level,High (>=4%),nasdaq_composite,Nasdaq Composite Index,standalone_market_benchmark,105,0.2966101694915254,2.5612958822032756,0.18435271853596608,0.15622118057594592,0.2751548980832922,0.49573642759545816,0.4950542389373797,0.7607538678416175,-0.6081793704238804,0.6095238095238096,-0.22901623561332107
rate_level,Low (<2%),nasdaq_composite,Nasdaq Composite Index,standalone_market_benchmark,198,0.559322033898305,4.734827814761822,0.12441454415004365,0.11165732062164735,0.1899768832923466,0.6240667256456152,0.5553931175114438,0.9572026509920596,-0.4538146187655543,0.6313131313131313,-0.17731894392612801
rate_level,Moderate (2-4%),nasdaq_composite,Nasdaq Composite Index,standalone_market_benchmark,51,0.1440677966101695,-0.09961956210762468,0.001300881250708329,-0.024388933759952325,0.2296575401693721,-0.12495243583220624,-0.16880503253533263,-0.18010412276429116,-0.316083476629618,0.43137254901960786,-0.16983765405508544
rate_level,High (>=4%),russell_2000,Russell 2000 Index,standalone_market_benchmark,105,0.2966101694915254,0.8740251816898092,0.09248560438872618,0.0744206184424081,0.20313124768319046,0.21973461528876367,0.3165552486278033,0.3448911512670903,-0.30015116909577855,0.5619047619047619,-0.19487787443232574
rate_level,Low (<2%),russell_2000,Russell 2000 Index,standalone_market_benchmark,198,0.559322033898305,3.2332303012914343,0.10880999603936328,0.09139036370931386,0.20349035517181915,0.5062653692353121,0.46977599166219425,0.7381007989909689,-0.48011443071757987,0.6363636363636364,-0.21899451132976133
rate_level,Moderate (2-4%),russell_2000,Russell 2000 Index,standalone_market_benchmark,51,0.1440677966101695,0.00014554229580165945,0.021026848145978327,3.424334053669931e-05,0.20591766349284568,-0.04362141411801699,-0.05548066089100294,-0.06161022380541471,-0.3467693888310881,0.5490196078431373,-0.13592710170151
rate_level,High (>=4%),ftse_250,FTSE 250 Index,standalone_market_benchmark,105,0.2966101694915254,1.4976869226493719,0.11601340521990587,0.11028101634302612,0.1491697811936191,0.45654923440633066,0.5342132238507481,0.7916154177708679,-0.19754095427480833,0.6095238095238096,-0.10722619114241871
rate_level,Low (<2%),ftse_250,FTSE 250 Index,standalone_market_benchmark,198,0.559322033898305,1.1371249008643027,0.06941899892114897,0.04710369273587345,0.21242521252259602,0.2995236032804432,0.24125825658889535,0.41825294976917443,-0.5701437511817696,0.5858585858585859,-0.2768646104756074
