security_id,ticker,issuer_id,company_name,country,region,sector,currency,industry,current_weight,current_market_value_usd,final_recommendation,final_recommendation_score,scorecard_score,portfolio_fit_score,regime_suitability_score,sentiment_alt_data_score,narrative_reframing_score,expected_total_return_12m,expected_dividend_return_12m,expected_volatility_12m,p5_return_12m,p50_return_12m,p95_return_12m,var_5_12m,cvar_5_12m,expected_shortfall_5_12m,dividend_cut_probability,large_drawdown_probability_12m,tail_risk_score,skewness_risk_score,forecast_uncertainty_score,liquidity_score,average_daily_value_usd,liquidity_observation_count,market_cap_usd,dividend_yield,free_cash_flow_yield,balance_sheet_strength_score,cashflow_quality_score,dividend_safety_score,regime_review_required_flag,regime_exclusion_flag,reframing_review_required_flag,reframing_exclusion_flag,alt_data_review_required_flag,alt_data_exclusion_flag,price_data_quality_score,price_data_exclusion_flag,sector_data_source,liquidity_data_source,market_cap_data_source,fundamentals_data_source,is_synthetic_data,is_synthetic_fundamentals,instrument_type,listing_status,risk_management_flags
0564.HK,0564.HK,NAME:zhengzhoucoalminingmachinerygroupcoltd,Zhengzhou Coal Mining Machinery Group Co Ltd,Hong Kong,Hong Kong,Industrials,HKD,Farm & Heavy Construction Machinery,0.0,0.0,Avoid,60.993422217693315,60.993422217693315,82.69343601517149,39.18735855941124,56.77083333333333,81.00001336983581,0.35,0.09949999999999999,0.42051690782278883,-0.932159049083768,0.35,1.358741686814481,-0.42990445148807765,-0.5770853692260538,-0.5770853692260538,0.40347652223867186,0.46879688601838526,82.44076703229341,75.8176072765114,81.1920792212663,3.7089871611982885,2965801.3569471873,60,3264380485.4430785,0.09949999999999999,0.03858058257421723,95.19532548452494,36.792238133721845,70.19701793416456,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"eastmoney_hk_financials,yahoo_finance_timeseries",False,False,Equity,Active,liquidity_stress;narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
601818.SHG,601818.SHG,NAME:chinaeverbrightbankcoltd,China Everbright Bank Co Ltd,China,Mainland China,Financials,CNY,Banks - Regional,0.0,0.0,Hold,60.98372019808081,60.98372019808081,92.48183866426585,80.12404065647196,35.6875,84.07541813822725,0.35,0.0572,0.16208591167838796,-0.06774113207832239,0.35,0.706408103273841,0.057085036287119584,0.0003549671996838019,0.0003549671996838019,0.2616099420606904,0.295094793356863,0.0,48.13608842136752,27.436713018973546,60.8416547788873,91150868.40782782,60,26636355322.21828,0.0572,0.8654675706891033,42.50713266761769,81.68477955953286,78.20237416012573,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;
AIBG.LSE,AIBG.LSE,NAME:aibgroupplc,AIB Group PLC,United Kingdom,UK,Financials,GBX,Banks - Regional,0.0,0.0,Avoid,60.975982935288194,60.975982935288194,87.00236199873395,70.80132892765833,61.10416666666667,81.44223886264008,0.35,0.062400000000000004,0.33048642708742915,-0.552899418015353,0.35,1.1029812637027652,-0.25084408452509355,-0.3665143340056937,-0.3665143340056937,0.24694327539402372,0.3674251344439817,52.359190572241964,55.69215341859916,58.686259681306964,28.673323823109843,14311151.95569401,60,25983188177.969486,0.062400000000000004,0.3672904503419576,42.50713266761769,82.6887540010861,82.56259049638676,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,yahoo_finance_timeseries,False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
000001.SHE,000001.SHE,NAME:pinganbankcoltd,Ping An Bank Co Ltd,China,Mainland China,Financials,CNY,Banks - Regional,0.0,0.0,Avoid,60.971261416380635,60.971261416380635,93.61646776554974,83.47307275560858,20.520833333333332,77.77360045879884,0.35,0.0529,0.15721659687908787,-0.05633953659148094,0.35,0.6963849090906009,0.06585219785421087,0.010826388946530117,0.010826388946530117,0.3109432753940238,0.2744973059490071,0.0,48.41586551533287,26.677394558363698,72.61055634807418,179759218.654418,60,32096518992.55055,0.0529,1.446526505719069,42.50713266761769,83.83021310696292,76.75616059377059,False,False,True,True,True,False,100.0,False,yahoo_finance,observed_price_volume_fx,yahoo_finance,"bloomberg_database_as_of,eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,alt_data_review;narrative_review;narrative_exclusion;
HESAY.US,HESAY.US,NAME:hermesinternationalsa,Hermes International SA,United States,US,Consumer Discretionary,USD,Luxury Goods,0.0,0.0,Avoid,60.92845272469161,60.92845272469161,68.85767786414598,41.96120458296726,52.77083333333333,85.54950311424149,-0.04280749073862907,0.0118,0.3390367421866163,-0.9945444866544316,-0.04280749073862907,0.7380003659473607,-0.6621859036129575,-0.7808487633782731,-0.7808487633782731,0.2719575407292591,0.4037851251112888,100.0,61.23445893672418,61.403323471231225,32.31098430813124,18122827.5,60,197176672256.0,0.0118,0.024662524729590622,98.66143605122963,64.90998213679894,64.80458289243958,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,yahoo_finance_timeseries,False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
6862.HK,6862.HK,NAME:haidilaointernationalholdingltd,Haidilao International Holding Ltd,Hong Kong,Hong Kong,Consumer Discretionary,HKD,Restaurants,0.0,0.0,Avoid,60.907428920364545,60.907428920364545,85.49731843048014,53.15127038340651,28.8125,84.07541813822725,0.3170685850982154,0.0642,0.34735124083496005,-0.7261700001843938,0.3170685850982154,1.1425723371098726,-0.3253890289501202,-0.44696196324235615,-0.44696196324235615,0.5060744094312342,0.40325001730687887,63.85170903462232,73.77900865862938,66.23031435460213,36.66191155492154,22889986.657323055,60,7817718964.897752,0.0642,0.07430714217599922,94.56724552180498,58.30838991901494,52.889914565999476,False,False,True,False,True,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"eastmoney_hk_financials,yahoo_finance_timeseries",False,False,Equity,Active,alt_data_review;narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
GD.US,GD.US,NAME:generaldynamicscorporation,General Dynamics Corporation,United States,US,Industrials,USD,Aerospace & Defense,0.0,0.0,Hold,60.906034874980016,60.906034874980016,78.14580686110551,61.036926389590775,51.14583333333333,73.98492652868289,0.09959840203064338,0.0166,0.2181312490106416,-0.4647939744262529,0.09959840203064338,0.5823521423352045,-0.2943695107084936,-0.37071544786221816,-0.37071544786221816,0.24440198517370354,0.29591013554193446,52.9593496946026,47.30358407188417,37.11202721972228,89.65763195435092,476054760.40000004,60,104683986944.0,0.0166,0.037818582531804416,75.54196343909967,54.55370398818664,59.31072100714546,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,finnhub_reported,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;
LI.PA,LI.PA,NAME:klepierresa,Klepierre SA,France,EU ex-DACH,Real Estate,EUR,REIT - Retail,0.0,0.0,Avoid,60.88875121331874,60.88875121331874,81.52857176257126,61.18061112019485,48.77083333333333,73.3359878589597,0.35,0.0475,0.164107642322359,-0.08179968603423182,0.35,0.7143316834325699,0.05264784055396937,-0.0047898342588562764,-0.0047898342588562764,0.34562550656191215,0.2876363719778956,0.6842620369794681,51.79941635078322,28.215784388815514,40.37089871611983,29093021.06378373,60,12957099035.098711,0.0475,0.07299444129036309,32.14971769107533,78.08518524831142,73.57900303752433,False,False,True,True,True,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,yahoo_finance_timeseries,False,False,Equity,Active,alt_data_review;narrative_review;narrative_exclusion;
TTE.PA,TTE.PA,NAME:totalenergiesse,TotalEnergies SE,France,EU ex-DACH,Energy,EUR,Oil & Gas Integrated,0.0,0.0,Watchlist,60.88199343125365,60.88199343125365,78.66355749723603,63.18159205340543,27.270833333333332,81.44223886264008,0.35,0.048799999999999996,0.22575540890147394,-0.24649036503056543,0.35,0.8542929391946879,-0.05887984061136753,-0.13789423372688342,-0.13789423372688342,0.30022721685588005,0.30310641947107986,19.699176246697633,51.13989853890276,39.01298901414891,84.1654778887304,349160863.3303335,60,189020995358.90454,0.048799999999999996,0.054967438830125386,70.66117789443612,57.0542730969316,54.16872235352439,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;
ELIS.PA,ELIS.PA,NAME:elissa,Elis SA,France,EU ex-DACH,Industrials,EUR,Specialty Business Services,0.0,0.0,Avoid,60.79819276088647,60.79819276088647,59.91581942253555,57.2169828351012,55.47916666666667,86.28947834408092,0.35,0.0104,0.22877522066953715,-0.25128947561221004,0.35,0.8594472167334305,-0.0641653577404514,-0.1442366849747894,-0.1442366849747894,0.24536102304518942,0.32253640046559173,20.6052407106842,50.42748591000156,39.36574819927075,21.61198288159772,9875620.737972908,60,6002795064.991285,0.0104,0.11929435124172857,47.61196540574142,79.71074972625965,62.07093934137332,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,yahoo_finance_timeseries,False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;
000538.SHE,000538.SHE,NAME:yunnanbaiyaogroupcoltd,Yunnan Baiyao Group Co Ltd,China,Mainland China,Healthcare,CNY,Drug Manufacturers - Specialty & Generic,0.0,0.0,Hold,60.79245094644907,60.79245094644907,84.68679459298805,50.42407886125953,56.77083333333333,81.00001336983581,0.30560193659737583,0.031200000000000002,0.14460152677282173,-0.05917576235108679,0.30560193659737583,0.6205643457038309,0.0450062887975442,-0.005604245572943402,-0.005604245572943402,0.23640198517370353,0.2731036840130347,0.800606510420486,44.24130120316496,24.090748166540482,57.84593437945792,77385621.70982617,60,13386716764.810217,0.031200000000000002,0.04565781259672897,95.69367267773129,55.07331629479043,48.40953446807798,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;
1071.HK,1071.HK,NAME:huadianpowerinternationalcorpltd,Huadian Power International Corp Ltd,Hong Kong,Hong Kong,Utilities,HKD,Utilities - Regulated Electric,0.0,0.0,Avoid,60.77028376320182,60.77028376320182,88.62251078401957,66.05967677954192,36.35416666666667,68.49808309056827,0.35,0.0635,0.27853915007099256,-0.43789822487799634,0.35,0.9912955910702335,-0.16004483278927728,-0.25753353531412465,-0.25753353531412465,0.36797510777599113,0.38246940696146003,36.790505044874955,63.945129683491054,50.65222412681894,10.627674750356633,5187554.369624769,60,5932753699.178187,0.0635,0.3040105806175638,17.354166051580485,66.43039247214477,85.4099589258565,False,False,True,True,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"eastmoney_hk_financials,yahoo_finance_timeseries",False,False,Equity,Active,liquidity_stress;narrative_review;narrative_exclusion;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
OXY.US,OXY.US,NAME:occidentalpetroleumcorporation,Occidental Petroleum Corporation,United States,US,Energy,USD,Oil & Gas E&P,0.0,0.0,Avoid,60.76465270064357,60.76465270064357,75.00641940085592,64.32940903343291,48.77083333333333,86.71868425443364,0.35,0.0189,0.34822817806382944,-0.6919629054713289,0.35,1.1777093332924695,-0.29297132377404933,-0.4148511860963896,-0.4148511860963896,0.5602151866977486,0.3660843595475689,59.26445515662709,72.40593615459825,66.26327110065365,91.51212553495007,566517718.68,60,56019681280.0,0.0189,0.07327781783481079,52.50682301784689,69.27057521327639,38.59757787828193,False,False,True,False,True,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,finnhub_reported,yahoo_finance_timeseries",False,False,Equity,Active,alt_data_review;narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
SCMN.SW,SCMN.SW,NAME:swisscomag,Swisscom AG,Switzerland,DACH,Communication Services,CHF,Telecom Services,0.0,0.0,Avoid,60.76182277758719,60.76182277758719,83.30692509051775,59.996986074772536,28.770833333333332,62.90499936549489,0.3291690836580816,0.042199999999999994,0.15960727492324595,-0.11534332449123208,0.3291690836580816,0.6922093088521932,0.03734447071208563,-0.018518075511050447,-0.018518075511050447,0.525887149208984,0.298625771719279,2.6454393587214926,62.77382015578519,28.6205667292054,50.35663338088445,50290161.68712745,60,40008110275.272026,0.042199999999999994,0.0924347852332124,73.30283351980027,80.11447720911939,52.57952817776868,False,False,True,True,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;narrative_exclusion;ml_dividend_cut_risk;ml_downside_skew;
ROP.SW,ROP.SW,NAME:rocheholdingag,Roche Holding AG,Switzerland,DACH,Healthcare,CHF,Drug Manufacturers - General,0.0,0.0,Watchlist,60.72982840656681,60.72982840656681,73.15096803778489,60.59016044212311,51.14583333333333,90.2262276750101,0.2219728184451824,0.0269,0.24402861412850024,-0.41122541393829,0.2219728184451824,0.763966243757102,-0.21869301946873393,-0.304103034413709,-0.304103034413709,0.24440198517370354,0.2938889961514706,43.443290630529866,47.07037568067678,41.65010411695702,88.23109843081312,445588429.51738656,60,362392398036.7437,0.0269,0.044409893236448596,72.57288553712011,70.1340675497713,52.6949356834249,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;
IHP.LSE,IHP.LSE,NAME:integrafinholdingsplc,IntegraFin Holdings plc,United Kingdom,UK,Financials,GBX,Asset Management,0.0,0.0,Avoid,60.72836275662501,60.72836275662501,82.13360308289943,55.1981960086914,56.77083333333333,83.2973760420765,0.35,0.0308,0.24524677779277324,-0.3050999446770537,0.35,0.9000458032426774,-0.09503395139252824,-0.18087032361999889,-0.18087032361999889,0.2513877198384682,0.34569572919342584,25.83861765999984,53.42423059054359,42.71171050975513,6.562054208273895,4217465.552360413,60,1682356141.3318422,0.0308,0.2613481554292291,42.50713266761769,89.49908832432581,58.575241092694824,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,yahoo_finance_timeseries,False,False,Equity,Active,liquidity_stress;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;
RBREW.CO,RBREW.CO,NAME:royalunibrewas,Royal Unibrew A/S,Denmark,EU ex-DACH,Consumer Staples,DKK,Beverages - Brewers,0.0,0.0,Avoid,60.70025993438212,60.70025993438212,65.77541603980549,51.39728178941465,82.20416666666668,90.2262276750101,0.35,0.0329,0.330509913854773,-0.571318462090925,0.35,1.1077275718175128,-0.25339653244073734,-0.36907500228990786,-0.36907500228990786,0.2269575407292591,0.4174724460426041,52.7250003271297,60.39068827495289,59.507265620478535,24.10841654778887,11230319.225382132,60,3518173967.480665,0.0329,0.06773429256783572,60.28429406072313,68.04281632152706,63.3462177883826,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,yahoo_finance_timeseries,False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
A.US,A.US,NAME:agilenttechnologiesinc,Agilent Technologies Inc,United States,US,Healthcare,USD,Diagnostics & Research,0.0,0.0,Avoid,60.698038418251244,60.698038418251244,69.92892169191765,56.67948263637895,51.14583333333333,62.31520509938785,0.01290968794591136,0.0072,0.32922692497391465,-0.8861618448399503,0.01290968794591136,0.7621428039446891,-0.5858095614860498,-0.7010389852269199,-0.7010389852269199,0.21674048254231743,0.3836763733997157,100.0,55.940992144553526,58.417756617652074,82.88159771754636,335651405.2,60,39918927872.0,0.0072,0.028858490480853764,77.62772327078726,60.18466805792966,60.015558704306684,False,False,True,True,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"finnhub_reported,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;narrative_exclusion;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
REL.LSE,REL.LSE,NAME:relxplc,Relx PLC,United Kingdom,UK,Industrials,GBX,Specialty Business Services,0.0,0.0,Watchlist,60.68797458244354,60.68797458244354,69.66457399536013,61.7141652094808,61.10416666666667,71.77379906466153,0.17024969639453943,0.0254,0.34909831592535356,-0.8107223164712447,0.17024969639453943,0.974478097420243,-0.46770352391710623,-0.58988793449098,-0.58988793449098,0.23773685712432713,0.4218268754472011,84.26970492728286,61.47354716598697,63.269495338340484,72.32524964336662,176861840.08307374,60,60336358282.0779,0.0254,0.05173771399572783,47.110341802466,74.81993596906453,62.69260163784813,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
BBVA.MC,BBVA.MC,NAME:bancobilbaovizcayaargentariasa,Banco Bilbao Vizcaya Argentaria SA,Spain,EU ex-DACH,Financials,EUR,Banks - Diversified,0.0,0.0,Hold,60.67786188568328,60.67786188568328,76.02553847478165,77.63649583653762,67.7875,90.2262276750101,0.35,0.0379,0.299435750304878,-0.4499707863047824,0.35,1.025191248876489,-0.19261899274607985,-0.29742150535278716,-0.29742150535278716,0.24860994206069037,0.33199708768133135,42.4887864789696,51.694045458806166,52.28138912691932,78.74465049928673,261278659.5618642,60,154583714726.42145,0.0379,0.09827877949700753,42.50713266761769,72.43953106101303,76.04211771515335,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;
