security_id,ticker,company_name,p5_return_3m,p50_return_3m,p95_return_3m,forecast_spread_3m,p5_return_6m,p50_return_6m,p95_return_6m,forecast_spread_6m,p5_return_9m,p50_return_9m,p95_return_9m,forecast_spread_9m,p5_return_12m,p50_return_12m,p95_return_12m,forecast_spread_12m,downside_risk_score,upside_potential_score,forecast_uncertainty_score,distribution_family,distribution_degrees_of_freedom,distribution_skewness
CNA.LSE,CNA.LSE,Centrica PLC,-0.37480019301162915,0.014359679552303703,0.3299736335934122,0.7047738266050414,-0.5216358106066917,0.028719359104607406,0.4750648933837417,0.9967007039904334,-0.6309656328908502,0.04307903865691111,0.5897384426338195,1.2207040755246696,-0.720881026918651,0.05743871820921481,0.6886666262914318,1.4095476532100828,100,100,49.94977121314305,student_t,9.00555181695415,0.576318314993564
COA.LSE,COA.LSE,Coats Group PLC,-0.2844700248114598,0.0875,0.4000956290706341,0.6845656538820939,-0.3510450538846231,0.175,0.6170769781702401,0.9681220320548631,-0.38177098186610425,0.26249999999999996,0.8039315117742929,1.185702493640397,-0.3939400496229196,0.35,0.9751912581412682,1.3691313077641878,100,100,48.517547759259635,student_t,9.903749579963506,0.6546546504106491
CPG.LSE,CPG.LSE,Compass Group PLC,-0.6983933956405929,-0.010812546070693718,0.5579151325977606,1.2563085282383535,-0.9940112548311538,-0.021625092141387435,0.7826773043285082,1.7766885591596622,-1.2233626039785197,-0.03243763821208115,0.952627596912388,2.1759902008909076,-1.4184118834225732,-0.04325018428277487,1.0942051730541338,2.512617056476707,100,100,89.03895290906274,student_t,9.489743107466929,0.6200348910884655
CSN.LSE,CSN.LSE,Chesnara,-0.3604654066001459,-0.06249999999999999,0.164881362984639,0.5253467695847849,-0.54638671913194,-0.12499999999999999,0.19656580736375617,0.7429525264956962,-0.7035912231293716,-0.18749999999999997,0.2063360733836561,0.9099272965130277,-0.8459308132002918,-0.24999999999999997,0.20476272596927805,1.05069353916957,100,45.5028279931729,37.23315191020757,student_t,7.414060791290412,0.43559743388407424
CURY.LSE,CURY.LSE,Currys PLC,-0.43765961708785084,0.0875,0.5152943803638628,0.9529539974517136,-0.5676878528963001,0.175,0.7799926146175691,1.3476804675138692,-0.6471031388795745,0.2625,1.0034616019826559,1.6505647408622304,-0.7003192341757017,0.35,1.2055887607277254,1.9059079949034272,100,100,67.53916271076052,student_t,9.095011877036127,0.5861850663303433
CWK.LSE,CWK.LSE,Cranswick PLC,-0.1896206882585541,0.038518490579946496,0.2323718101653944,0.4219924984239485,-0.2456005396621756,0.07703698115989299,0.3511869748286794,0.596787514490855,-0.27959317720548593,0.1155554717398395,0.45131927047772213,0.7309124476832081,-0.3022043953572152,0.15407396231978598,0.5417806014906819,0.8439849968478971,86.34411295920435,100,29.90807540551774,student_t,10.199785933856928,0.6784273488431878
DCC.LSE,DCC.LSE,DCC plc,-0.24885041657750476,0.0875,0.3697257456711319,0.6185761622486367,-0.30067132083374765,0.175,0.5741274771789746,0.8747987980127223,-0.32007601065919544,0.26249999999999996,0.7513293307064125,1.071405341365608,-0.3227008331550095,0.35,0.9144514913422638,1.2371523244972733,92.20023804428845,100,43.84064307702888,student_t,9.873284766796239,0.651312844180723
DLN.LSE,DLN.LSE,Derwent London PLC,-0.36084195669422453,-0.0014698771167302206,0.29066812932976316,0.6515100860239877,-0.5111686231101761,-0.0029397542334604412,0.41020577656780927,0.9213743996779853,-0.6268603320000965,-0.004409631350190658,0.5015882386370201,1.1284485706371166,-0.7246236676219094,-0.0058795084669208825,0.5783965044260659,1.3030201720479755,100,100,46.17478474862613,student_t,9.068599474562824,0.5815547219752727
DNLM.LSE,DNLM.LSE,Dunelm Group PLC,-0.38012197572269013,0.0875,0.4687226091207253,0.8488445848434154,-0.4863173401307305,0.175,0.7141301841017869,1.2004475242325174,-0.5474450206874394,0.26249999999999996,0.9227969279910665,1.4702419486785059,-0.5852439514453802,0.35,1.1124452182414504,1.6976891696868306,100,100,60.16056670646615,student_t,9.10317132380402,0.5879316868943343
DOM.LSE,DOM.LSE,Domino’s Pizza Group PLC,-0.3798873956003179,0.0875,0.46558985226537175,0.8454772478656897,-0.4859855937402087,0.175,0.7096997968693288,1.1956853906095375,-0.547038715997045,0.26249999999999996,0.9173708339498347,1.4644095499468797,-0.5847747912006358,0.35,1.1061797045307435,1.6909544957313793,100,100,59.92191182842509,student_t,8.916133825879605,0.5705804619534034
DRX.LSE,DRX.LSE,Drax Group PLC,-0.2721630976256225,0.07791061852837752,0.35812548457962534,0.6302885822052479,-0.33925776015858117,0.15582123705675505,0.5521049010049899,0.891362661163571,-0.37261360718804126,0.23373185558513254,0.7190782406220011,1.0916918478100424,-0.38850495819449005,0.3116424741135101,0.8720722062160058,1.260577164410496,100,100,44.670742997173676,student_t,8.674218378867831,0.5467189414829852
DSCV.LSE,DSCV.LSE,Discoverie Group PLC,-0.4754718783192109,-0.02738399538403216,0.341601626233063,0.8170735045522739,-0.6884599519500418,-0.05476799076806432,0.4670564796434988,1.1555164315935407,-0.8582629656518013,-0.08215198615209648,0.5569498577510973,1.4152128234028987,-1.005711747406486,-0.10953598153612865,0.6284352616980617,1.6341470091045478,100,100,57.908839795179674,student_t,9.380769549932637,0.6102224995236964
ELM.LSE,ELM.LSE,Elementis PLC,-0.3294465069522157,-0.005721172107596973,0.26473886650260176,0.5941853734548175,-0.4692591032362253,-0.011442344215193946,0.3710459104673001,0.8403050137035254,-0.577872243970918,-0.01716351632279092,0.45128701196711357,1.0291592559380316,-0.6703353581196254,-0.022884688430387892,0.5180353887900095,1.188370746909635,100,100,42.11198308148379,student_t,9.762262627379979,0.6419212477704688
EMG.LSE,EMG.LSE,Man Group PLC,-0.3188004750963368,0.08144974275434462,0.4148330455258144,0.7336335206221511,-0.4031398009185303,0.16289948550868924,0.6343746737568376,1.037514474675368,-0.448904484794858,0.24434922826303385,0.8217860470583376,1.2706905318531956,-0.4747014646839844,0.3257989710173785,0.9925655765603181,1.4672670412443025,100,100,51.995158057856,student_t,9.671878713089079,0.6353260399538688
ENT.LSE,ENT.LSE,Entain PLC,-0.6712972773509642,-0.04652271545608512,0.42363937265169005,1.0949366500026543,-0.9766100897696172,-0.09304543091217024,0.5718641706034996,1.5484742603731168,-1.2217094308467722,-0.13956814636825537,0.6747764780270862,1.8964859088738584,-1.4356399856140987,-0.18609086182434048,0.7542333143912099,2.1898733000053086,100,100,77.60196689478856,student_t,6.974347139525529,0.4020921809429563
EXPN.LSE,EXPN.LSE,Experian PLC,-0.3469817985362941,0.06722330271726332,0.4099627553345868,0.7569445538708809,-0.45132786636237526,0.13444660543452663,0.6191533876862763,1.0704812540486515,-0.5157543719735825,0.20166990815178995,0.79531205384334,1.3110664258169225,-0.5595169916380615,0.26889321086905327,0.9543721161037002,1.5138891077417616,100,100,53.64729202418806,student_t,9.497904332600038,0.6208853635532617
EZJ.LSE,EZJ.LSE,EasyJet PLC,-0.5042360538369575,0.0875,0.5673559420635005,1.0715919959004578,-0.6618411526813612,0.175,0.8536187812515206,1.5154599339328818,-0.7624169099159228,0.2625,1.0936348719678104,1.8560517818837332,-0.833472107673915,0.35,1.309711884127001,2.143183991800916,100,100,75.94745010168958,student_t,8.969004745100449,0.57608447200237
FAN.LSE,FAN.LSE,Volution Group plc,-0.43018435797131926,-0.0625,0.23312162788250446,0.6633059858538237,-0.6449842057154838,-0.125,0.29307211548225015,0.938056321197734,-0.8243479891546677,-0.18750000000000003,0.32453167930871807,1.1488796684633857,-0.9853687159426385,-0.25,0.3412432557650089,1.3266119717076474,100,75.83183461444644,47.01080117760122,student_t,8.781843319007631,0.5567876864946352
FEVR.LSE,FEVR.LSE,Fevertree Drinks Plc,-0.5700572087408242,-0.0625,0.33109373853299556,0.9011509472738197,-0.8427942882815057,-0.125,0.4316256030984922,1.2744198913799978,-1.0666148732869498,-0.1875,0.49422435268012843,1.5608392259670782,-1.2651144174816484,-0.25,0.5371874770659911,1.8023018945476394,100,100,63.86770045315479,student_t,7.815462383906596,0.47355283079177124
FGP.LSE,FGP.LSE,FirstGroup PLC,-0.2534683833571496,0.0875,0.372134022775668,0.6256024061328176,-0.30720211208410975,0.175,0.5775332953221621,0.8847354074062719,-0.32807456374920557,0.2625,0.755500589010174,1.0835751527593795,-0.3319367667142993,0.35,0.919268045551336,1.2512048122656352,94.83907620408552,100,44.33861740759275,student_t,9.729252904136384,0.6401480429172919
FOUR.LSE,FOUR.LSE,4Imprint Group Plc,-0.4254641130667367,0.0875,0.5099606477962902,0.935424760863027,-0.550440805709665,0.175,0.7724495776824372,1.3228903833921022,-0.6259799062910943,0.26249999999999996,0.9942233061816355,1.6202032124727297,-0.6759282261334735,0.35,1.1949212955925805,1.8708495217260541,100,100,66.29680477394027,student_t,9.374872415103818,0.6104921111693176
FRES.LSE,FRES.LSE,Fresnillo PLC,-0.7494256975127778,0.0875,0.7622834437674924,1.5117091412802701,-1.0085916721211328,0.175,1.1292878978408103,2.1378795699619433,-1.1870978302521527,0.2625,1.431259208711593,2.6183570389637456,-1.3238513950255557,0.35,1.6995668875349845,3.0234182825605402,100,100,100,student_t,8.804636266563566,0.5631130247168891
GAMA.LSE,GAMA.LSE,Gamma Communications PLC,-0.3903275210623045,0.0875,0.4790967036867523,0.8694242247490568,-0.5007501607614269,0.175,0.7288013693344033,1.2295515300958302,-0.5651215437345993,0.2625,0.9407653868619497,1.505886930596549,-0.6056550421246091,0.35,1.1331934073735046,1.7388484494981138,100,100,61.6191173309798,student_t,9.249959291637927,0.5996306842138266
GAW.LSE,GAW.LSE,Games Workshop Group PLC,-0.34394568827943206,0.02830870497645452,0.33765602114492976,0.6816017094243618,-0.46982980164253335,0.05661740995290904,0.49410057996208456,0.9639303816046179,-0.5598374075305571,0.08492611492936356,0.6207313837182359,1.180568791248793,-0.631273966605955,0.11323481990581807,0.7319294522427686,1.3632034188487236,100,100,48.307482711490564,student_t,9.63363788064268,0.6302650845271858
GDWN.LSE,GDWN.LSE,Goodwin PLC,-1.0344572727100103,-0.0625,0.7107418157311428,1.745199088441153,-1.4995551571136618,-0.125,0.9685290628009797,2.4680842199146413,-1.8709793791198168,-0.18750000000000003,1.1517941113831507,3.0227734905029675,-2.1939145454200206,-0.25,1.2964836314622856,3.490398176882306,100,100,100,student_t,8.446446440356684,0.5327453540144637
GEN.LSE,GEN.LSE,Genuit Group plc,-0.42813187150005794,0.0875,0.507217176034772,0.93534904753483,-0.5542135858672028,0.175,0.7685697227093102,1.322783308576513,-0.6306005994399269,0.2625,0.9894714737015555,1.6200720731414824,-0.6812637430001159,0.35,1.189434352069544,1.8706980950696601,100,100,66.2914387071562,student_t,9.066657348323913,0.5845050778265476
GLB.LSE,GLB.LSE,Glanbia plc,-0.7282363902870571,0.005793662664819215,0.604801845027646,1.333038235314703,-1.0264879307443462,0.01158732532963843,0.8587128207996045,1.8852007515439508,-1.2539963580006652,0.017380987994457645,1.0548935939963573,2.3088899519970223,-1.4448854552444756,0.02317465065927686,1.2211910153849306,2.666076470629406,100,100,94.47705399771591,student_t,9.128375253103725,0.5901653476693097
GNC.LSE,GNC.LSE,Greencore Group,-0.43771074816496375,0.03242920758655003,0.4051351498251309,0.8428458979900946,-0.6000198864641776,0.06485841517310006,0.5919442134639445,1.1919640999281222,-0.7170186672701556,0.09728762275965011,0.7428332509997033,1.4598519182698588,-0.8105630811568274,0.12971683034620013,0.8751287148233617,1.6856917959801891,100,100,59.735418914945534,student_t,8.399499103651166,0.5246849278075225
GNS.LSE,GNS.LSE,Genus PLC,-0.6103043645279848,-0.0625,0.37967601272707324,0.9899803772550579,-0.8997123618426509,-0.125,0.5003313141546853,1.4000436759973363,-1.1363249919704517,-0.18750000000000003,0.5783713199315133,1.714696311901965,-1.3456087290559695,-0.25,0.6343520254541465,1.9799607545101159,100,100,70.16335096834239,student_t,8.85252312200507,0.5656671931512688
GPE.LSE,GPE.LSE,GREAT PORTLAND ESTATES PLC,-0.4649820754438996,-0.0625,0.24743472487409718,0.7124168003179967,-0.6941956097048341,-0.125,0.31331389136732213,1.0075095010721562,-0.884619403804604,-0.1875,0.34932269051181775,1.2339420943164217,-1.0549641508877992,-0.25,0.36986944974819436,1.4248336006359934,100,82.19321105515431,50.49145533071192,student_t,7.641988043644518,0.45708597126292333
GRG.LSE,GRG.LSE,Greggs PLC,-0.49941149106909294,0.014954890457741173,0.4342153683861296,0.9336268594552226,-0.6975141318685403,0.029909780915482347,0.6228336349688349,1.3203477668373753,-0.8460440351366109,0.044864671373223516,0.7710451207508021,1.617089155887413,-0.9689132012227035,0.05981956183096469,0.8983405176877416,1.8672537189104452,100,100,66.16938125082758,student_t,9.124654901968135,0.5875599207946754
GRI.LSE,GRI.LSE,Grainger PLC,-0.2510114902450713,0.0875,0.3646719257880112,0.6156834160330825,-0.3037275405237075,0.175,0.5669802965584745,0.8707078370821819,-0.3238191000503199,0.26249999999999996,0.7425758578965458,1.0663949579468657,-0.32702298049014256,0.35,0.9043438515760224,1.2313668320661648,93.43513728289787,100,43.635624096201155,student_t,9.250628665481058,0.597627066615986
GSK.LSE,GSK.LSE,GSK plc,-0.24215617649893706,0.08203955440019961,0.35787116508740596,0.6000273415863431,-0.2944028907006182,0.16407910880039922,0.554163913565462,0.8485668042660802,-0.3154048143136332,0.24611866320059883,0.7238730272443987,1.039277841558032,-0.3202332441974749,0.32815821760079844,0.8798214389752111,1.2000546831726862,91.49521262784998,100,42.526023672363614,student_t,10.222406458514316,0.6812012814535257
HIK.LSE,HIK.LSE,Hikma Pharmaceuticals PLC,-0.49880657360412006,0.008858299424784671,0.4155744831605104,0.9143810567646304,-0.700229949728323,0.017716598849569342,0.5929001419252603,1.2931300916535833,-0.852726455029712,0.02657489827435401,0.7310279927651496,1.5837544477948615,-0.9798965483586708,0.035433197699138684,0.8488655651705901,1.8287621135292609,100,100,64.80536430678306,student_t,8.648828538616572,0.548719527813515
HILS.LSE,HILS.LSE,Hill & Smith Holdings PLC,-0.3602345917258498,-0.008020946480159812,0.2869548532578631,0.6471894449837129,-0.5141472069196404,-0.016041892960319624,0.4011168836010425,0.9152640905206829,-0.6341147681250549,-0.024062839440479437,0.48685023270903854,1.1209650008340935,-0.7365110764120192,-0.03208378592063925,0.5578678135554066,1.2943788899674258,100,100,45.86856589754386,student_t,9.825002914778132,0.6471954305866213
HMSO.LSE,HMSO.LSE,Hammerson PLC,-0.4893698282476235,-0.0625,0.2646241459754047,0.7539939742230282,-0.7286851004756629,-0.125,0.33762340381813344,1.0663085042937963,-0.9268602307430842,-0.1875,0.3790956412119789,1.3059558719550632,-1.103739656495247,-0.25,0.40424829195080936,1.5079879484460563,100,89.83295376684653,53.43817418695743,student_t,7.51398891490051,0.44560562654667407
HOC.LSE,HOC.LSE,Hochschild Mining plc,-0.8126191712215258,0.0875,0.8065362026215204,1.6191553738430462,-1.097960739693512,0.175,1.191870749584603,2.2898314892781153,-1.2965521374224724,0.2625,1.5079072354218632,2.8044593728443354,-1.4502383424430518,0.35,1.7880724052430406,3.2383107476860924,100,100,100,student_t,8.55878423683329,0.5421068370541807
HSX.LSE,HSX.LSE,Hiscox Ltd,-0.39672785139509104,-0.031705698556792755,0.2655891822381623,0.6623170336332533,-0.5796306762241317,-0.06341139711358551,0.35702705533073253,0.9366577315548642,-0.727354010274483,-0.09511709567037827,0.4198127426966166,1.1471667529710996,-0.8568670999037676,-0.12682279422717102,0.46776696736273904,1.3246340672665067,100,100,46.94071069567148,student_t,9.13120067893688,0.5857967877045593
HWDN.LSE,HWDN.LSE,Howden Joinery Group Plc,-0.2760047005037588,0.0875,0.39199947689845005,0.6680041774022089,-0.33907327743878574,0.175,0.6056272899653011,0.9447005674040869,-0.36710861006261825,0.2625,0.7899085648662612,1.1570171749288793,-0.37700940100751756,0.35,0.9589989537969001,1.3360083548044177,100,100,47.343778345734435,student_t,9.820112892393093,0.6476768176100903
ICG.LSE,ICG.LSE,Intermediate Capital Group PLC,-0.313749413015435,0.08697282938832829,0.41764159277534796,0.731391005790783,-0.3927611711753045,0.17394565877665658,0.6415819086117198,1.0343430797870243,-0.4331527954012647,0.26091848816498486,0.8336535868272743,1.266806382228539,-0.45355316725421346,0.34789131755331315,1.0092288443273525,1.462782011581566,100,100,51.836223235732284,student_t,9.43120942563885,0.6148110255592876
IGG.LSE,IGG.LSE,IG Group Holdings PLC,-0.34955334860709125,0.047488971995419224,0.3747198078023856,0.7242731564094769,-0.4665246906413184,0.09497794399083845,0.5577522300157337,1.0242769206570521,-0.5452305560523416,0.1424669159862577,0.7092473494071525,1.2544779054594941,-0.6041287532233441,0.1899558879816769,0.8444175595956096,1.4485463128189537,100,100,51.33175650512383,student_t,9.407493434817773,0.6121087670649388
IHG.LSE,IHG.LSE,InterContinental Hotels Group PLC,-0.3433709733953902,-0.011493981403402503,0.268897711720823,0.6122686851162131,-0.492332905921461,-0.022987962806805005,0.37354577238622966,0.8658786783076906,-0.6093097562034595,-0.034481944210207505,0.4511707143012121,1.0604804705046715,-0.7097299095975853,-0.04597592561361001,0.5148074606348411,1.2245373702324263,100,100,43.39361024492962,student_t,10.051353952061953,0.6661469059158288
III.LSE,III.LSE,3I Group PLC,-0.6045613594630669,0.07087680466507065,0.6114717629510175,1.2160331224140843,-0.8134602029242552,0.1417536093301413,0.9062703310886451,1.7197305340129003,-0.9572628036457684,0.212630413995212,1.1489683480620498,2.106231151707818,-1.0673691095959925,0.2835072186602826,1.3646971352321762,2.4320662448281687,100,100,86.18449488225221,student_t,8.615885097532413,0.5464821463652327
IMI.LSE,IMI.LSE,IMI PLC,-0.24286860582169933,0.057651358821766474,0.3141828185469864,0.5570514243686857,-0.3096966921191394,0.11530271764353295,0.4780929871623063,0.7877896792814457,-0.3475617709859859,0.17295407646529942,0.6172795984491894,0.9648413694351754,-0.3704344939998657,0.2306054352870659,0.7436683547375057,1.1141028487373714,100,100,39.48017101486992,student_t,10.304137672058168,0.6882288825821801
INCH.LSE,INCH.LSE,Inchcape PLC,-0.20930997351406547,0.0875,0.33872000625511034,0.5480299797691758,-0.24475268999119054,0.175,0.5302787399854308,0.7750314299766214,-0.25158995431953424,0.26249999999999996,0.6976258147116222,0.9492157690311565,-0.24361994702813095,0.35,0.8524400125102207,1.0960599595383518,69.60569915089457,100,38.84078987336495,student_t,10.08956912830506,0.6700467817138653
INF.LSE,INF.LSE,Informa PLC,-0.30092813093517745,0.03336181748757763,0.2985619391162987,0.5994900700514761,-0.40603374384930746,0.06672363497515527,0.441773243725487,0.8478069875747944,-0.4789217226650584,0.1000854524627329,0.5594255372971236,1.038347259962182,-0.5351326268951997,0.13344726995031053,0.6638475132077526,1.1989801401029523,100,100,42.487945370881825,student_t,8.447010650163302,0.5263280192830826
INPP.LSE,INPP.LSE,International Public Partnership,-0.16793975482123927,0.02070271192140217,0.18138146394201218,0.34932121876325145,-0.22537531106415476,0.04140542384280434,0.2686394941355344,0.49401480519968916,-0.2646302010991707,0.062108135764206505,0.34041189796066346,0.6050420990598342,-0.29447408579967416,0.08281084768560867,0.40416835172682875,0.6986424375265029,84.1354530856212,89.8151892726286,24.757609176793306,student_t,10.266377197522663,0.6835728617689338
INVP.LSE,INVP.LSE,Investec PLC,-0.43173217264317776,-0.0625,0.22840372618316807,0.6601358988263458,-0.6471731462164662,-0.125,0.2863999949131056,0.9335731411295718,-0.8270288828070271,-0.1875,0.31636003386035183,1.143388916667379,-0.9884643452863555,-0.25,0.33180745236633613,1.3202717976526916,100,73.73498941474136,46.7861260892668,student_t,8.267703411695155,0.5104381814953257
IPC.LSE,IPC.LSE,International Paper Company,-0.8166870116827522,-0.06249999999999999,0.49307054267606054,1.3097575543588127,-1.1915815004873842,-0.12499999999999999,0.6606953963074653,1.8522768967948495,-1.493790222643069,-0.18749999999999997,0.77477640710355,2.268566629746619,-1.7583740233655043,-0.24999999999999997,0.8611410853521211,2.6195151087176254,100,100,92.82707120389607,student_t,5.9713120964495845,0.31510934137079877
ITRK.LSE,ITRK.LSE,Intertek Group PLC,-0.405694351732845,0.04903453485393864,0.42133260339707146,0.8270269551299165,-0.5450146889059692,0.09806906970787728,0.624578047486884,1.169592736392853,-0.6405099306757192,0.14710360456181593,0.7919427748382823,1.4324527055140015,-0.7133196337578128,0.19613813941575456,0.9407342765020201,1.654053910259833,100,100,58.614275440441226,student_t,9.233836372654883,0.5974348854096839
ITV.LSE,ITV.LSE,ITV PLC,-0.34626073400665514,0.0875,0.4402366925365687,0.7864974265432239,-0.43843031285712025,0.175,0.673845014531844,1.1122753273889643,-0.488795629627896,0.26249999999999996,0.8734578731671385,1.3622535027950344,-0.5175214680133102,0.35,1.0554733850731375,1.5729948530864477,100,100,55.74180685000881,student_t,9.069608585268696,0.5823614550072692
JD.LSE,JD.LSE,JD Sports Fashion PLC,-0.4276530391623302,0.0875,0.5101783772628834,0.9378314164252136,-0.5535364146810857,0.175,0.7727574936470214,1.3262939083281071,-0.6297712375026757,0.26249999999999996,0.9946004246800797,1.6243716621827553,-0.6803060783246605,0.35,1.1953567545257666,1.875662832850427,100,100,66.4673728202866,student_t,9.273842066743608,0.6022135080652259
JDW.LSE,JDW.LSE,J D Wetherspoon PLC,-0.5017960954787366,-0.03178265979306995,0.34363783572985607,0.8454339312085927,-0.728264694830384,-0.0635653195861399,0.46735943677520997,1.195624131605594,-0.9094351302267911,-0.09534797937920986,0.5548993930691821,1.4643345232959732,-1.067157510543613,-0.1271306391722798,0.6237103518735723,1.6908678624171853,100,100,59.91884182634777,student_t,8.59000558709356,0.5418812611903531
JET2.LSE,JET2.LSE,Jet2 PLC,-0.38896496312913087,0.0875,0.47614363917283664,0.8651086023019675,-0.49882321285281367,0.175,0.7246251054482611,1.2234483183010747,-0.5627615241660864,0.2625,0.935650529085819,1.4984120532519054,-0.6029299262582618,0.35,1.1272872783456733,1.7302172046039352,100,100,61.31325416504356,student_t,9.118631136347114,0.5891476963167817
JFJ.LSE,JFJ.LSE,JPMorgan Japanese Investment Trust,-0.34317837131986484,-0.0625,0.1691277245578549,0.5123060958777197,-0.5219391593853444,-0.125,0.20257106949133802,0.7245102288766825,-0.6736491997116891,-0.18750000000000003,0.21369098737577405,0.8873401870874632,-0.8113567426397297,-0.25,0.21325544911570982,1.0246121917554394,100,47.390099803491076,36.308914029140226,student_t,9.458469728022884,0.614972714155945
JMAT.LSE,JMAT.LSE,Johnson Matthey PLC,-0.3964173630436197,0.0017446286172574177,0.329871123297542,0.7262884863411616,-0.5595968313937808,0.0034892572345148355,0.4675301961853165,1.0271270275790974,-0.6844029133476826,0.005233885851772254,0.5735656459475039,1.2579685592951866,-0.7893454688527246,0.006978514469029671,0.6632315038295987,1.4525769726823232,100,100,51.474589943606595,student_t,9.400984991594452,0.6119262866550469
JUP.LSE,JUP.LSE,Jupiter Fund Management Plc,-0.35156488301882216,0.0875,0.45104577864389095,0.8026106616627131,-0.44593151232697475,0.175,0.6891313707016777,1.1350628830286524,-0.4979826852078854,0.2625,0.8921797594884076,1.390162444696293,-0.5281297660376443,0.35,1.077091557287782,1.6052213233254262,100,100,56.88380784002729,student_t,9.51711293820385,0.6223103923471117
KGF.LSE,KGF.LSE,Kingfisher PLC,-0.34585895209120565,0.0875,0.44110796652527773,0.7869669186164834,-0.4378621074231755,0.175,0.6750771820232191,1.1129392894463945,-0.4880997229367751,0.2625,0.8749669639828959,1.363066686919671,-0.5167179041824114,0.35,1.0572159330505553,1.5739338372329668,100,100,55.775081385413536,student_t,9.157452430505879,0.5899362976380076
KIE.LSE,KIE.LSE,Kier Group PLC,-0.46941367935843936,-0.04413023687973672,0.2969134290688544,0.7663271084272938,-0.6897020859655728,-0.08826047375947343,0.3940481039864634,1.083750189952036,-0.8690032406301191,-0.13239071063921015,0.45831424638329743,1.3273174870134166,-1.0270878324763522,-0.17652094751894687,0.5055663843782353,1.5326542168545876,100,100,54.312266283724945,student_t,8.711172795651535,0.5508984762149606
KLR.LSE,KLR.LSE,Keller Group PLC,-0.3909729895949423,0.0875,0.48513317489754804,0.8761061644924903,-0.5016629911143682,0.175,0.7373382287895855,1.2390012199039537,-0.5662395280278146,0.26249999999999996,0.9512208616974747,1.5174603897252892,-0.6069459791898846,0.35,1.1452663497950961,1.7522123289849807,100,100,62.09268963012756,student_t,9.618700382803894,0.6303591084776572
KNOS.LSE,KNOS.LSE,Kainos Group PLC,-0.6012778642930457,0.04214969341255909,0.5523882103419734,1.1536660746350191,-0.8256445916867456,0.08429938682511819,0.8058856175118299,1.6315302091985755,-0.9880001406983859,0.12644908023767729,1.0102081155380154,1.9982082562364014,-1.1182563417609734,0.16859877365023637,1.1890758075090648,2.3073321492700383,100,100,81.764325389282,student_t,8.379817537938996,0.5253947236722487
KYGA.LSE,KYGA.LSE,Kerry Group,-0.4980827970131546,0.025344981722084423,0.4580170243092511,0.9560998213224057,-0.6895487001660299,0.050689963444168845,0.6625806341306095,1.3521293342966394,-0.830568561696101,0.07603494516625327,0.8254449059418311,1.6560134676379321,-0.9454756305821403,0.10137992688833769,0.966724012062671,1.9121996426448113,100,100,67.76211818482349,student_t,9.470220833352585,0.618624701578937
LAND.LSE,LAND.LSE,Land Securities Group PLC,-0.40307259112721994,-0.04206203604907188,0.2452836616173819,0.6483562527446018,-0.5946700952495,-0.08412407209814377,0.32224411063131425,0.9169142058808142,-0.7514747316112106,-0.12618610814721565,0.3715112395474081,1.1229859711586188,-0.8932692543525836,-0.17124814419628753,0.40344325113662005,1.2967125054892037,100,89.65405580813778,45.95126161992458,student_t,8.531940944784337,0.533885123485059
LGEN.LSE,LGEN.LSE,Legal & General Group PLC,-0.28854504647743834,0.01588552728430565,0.26343924579701555,0.5519842922744539,-0.39875879164627,0.0317710545686113,0.3818648807051772,0.7806236723514473,-0.47963263927976835,0.04765658185291695,0.47643219991953467,0.956064839199303,-0.5453190383862654,0.0635421091372226,0.5586495461626424,1.1039685845489078,100,100,39.1210457476436,student_t,9.095027477542907,0.5822625298846258
LLOY.LSE,LLOY.LSE,Lloyds Banking Group PLC,-0.4801882978471065,-0.0625,0.2708051120573958,0.7509934099045024,-0.7157004556599109,-0.125,0.34636460987985346,1.0620650655397643,-0.9109573535981506,-0.1875,0.38980138850584756,1.3007587421039981,-1.085376595694213,-0.25,0.41661022411479165,1.5019868198090047,100,92.58004980328704,53.22551376234624,student_t,8.597913303979556,0.5396891058283847
LMP.LSE,LMP.LSE,LondonMetric Property Plc,-0.17500173183397447,0.0875,0.2990509710395691,0.4740527028735436,-0.19623350930603195,0.175,0.4741782523773565,0.6704117616833885,-0.1921663366112643,0.2625,0.6289170302310658,0.8210833668423301,-0.17500346366794894,0.35,0.7731019420791383,0.9481054057470872,50.000989619413986,100,33.59776308034679,student_t,8.86774352370168,0.5621020010274898
