security_id,ticker,company_name,country,region,sector,currency,current_weight,target_weight,weight_change,trade_action,trade_size_usd,expected_total_return_12m,expected_dividend_return_12m,p5_return_12m,var_5_12m,cvar_5_12m,expected_shortfall_5_12m,dividend_cut_probability,large_drawdown_probability_12m,regime_suitability_score,portfolio_fit_score,final_recommendation_score,risk_flags,trade_rationale,expected_portfolio_impact
NSC.US,NSC.US,Norfolk Southern Corporation,United States,US,Industrials,USD,0.0,0.0,0.0,Hold,0.0,0.06528689649161337,0.0158,-0.4542854763431944,-0.3018199812129556,-0.3730857031775191,-0.3730857031775191,0.2319203404166283,0.28035147279217804,54.70211282807486,78.24602084113404,57.48531758845736,narrative_review;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;cvar_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
UNP.US,UNP.US,Union Pacific Corporation,United States,US,Industrials,USD,0.0,0.0,0.0,Hold,0.0,0.007673003725623795,0.0192,-0.5692478984160825,-0.39407804446716904,-0.4719340349731213,-0.4719340349731213,0.2764810887989155,0.28138300644714126,58.46783865849142,79.5291877455563,57.4320655370935,alt_data_review;narrative_review;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;cvar_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
ENX.PA,ENX.PA,Euronext N.V.,France,EU ex-DACH,Financials,EUR,0.0,0.0,0.0,Hold,0.0,0.20607787622312598,0.0197,-0.348398399698877,-0.1790530584267074,-0.2535995523489298,-0.2535995523489298,0.24194327539402372,0.3105737998008534,50.880464087318394,69.17282996513902,57.50644798710483,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;cvar_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
UBSG.SW,UBSG.SW,UBS Group AG,Switzerland,DACH,Financials,CHF,0.0,0.0,0.0,Hold,0.0,0.35,0.0199,-0.2610910591577076,-0.0700101756989906,-0.15121208439174555,-0.15121208439174555,0.275005497616246,0.3092792488569406,74.32582156748451,71.30514192361332,57.72684267593277,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
ITW.US,ITW.US,Illinois Tool Works Inc,United States,US,Industrials,USD,0.0,0.0,0.0,Hold,0.0,-0.0428079051324924,0.0217,-0.597823752365379,-0.4340984723337593,-0.5100510929136848,-0.5100510929136848,0.22529087406259246,0.28455883267948784,56.20039010460144,80.54131328050636,56.77976389590745,narrative_review;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;cvar_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,-0.0
600741.SHG,600741.SHG,HUAYU Automotive Systems Co Ltd,China,Mainland China,Consumer Discretionary,CNY,0.0,0.0,0.0,Hold,0.0,0.35,0.0625,-0.3057543068619444,-0.09868250924344751,-0.1853475946087979,-0.1853475946087979,0.23640198517370353,0.33670557447265775,59.39015691868759,89.67724834010939,56.66160244358134,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
HEIA.AS,HEIA.AS,Heineken,Netherlands,EU ex-DACH,Consumer Staples,EUR,0.0,0.0,0.0,Hold,0.0,0.22172502018678272,0.0242,-0.3263807634841912,-0.15610183729302599,-0.2291391786599445,-0.2291391786599445,0.27422911291714247,0.31102493527082553,58.60900027642239,61.42542474530868,56.569664935820064,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
0005.HK,0005.HK,HSBC Holdings PLC,Hong Kong,Hong Kong,Financials,HKD,0.0,0.0,0.0,Hold,0.0,0.2455107094060704,0.036699999999999997,-0.4798961932187759,-0.2418381252602409,-0.3357357666450619,-0.3357357666450619,0.30294327539402377,0.3340617587213018,69.54266280030849,84.34639876890192,56.22247799141916,alt_data_review;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;cvar_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
601108.SHG,601108.SHG,Caitong Securities Co Ltd,China,Mainland China,Financials,CNY,0.0,0.0,0.0,Hold,0.0,0.35,0.026099999999999998,-0.45021543970249944,-0.18926896801232496,-0.293267190739946,-0.293267190739946,0.24694327539402372,0.34908919753533985,65.84075564579733,79.34292996241136,56.160279710099374,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;cvar_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
DB1.XETRA,DB1.XETRA,Deutsche Börse AG,Germany,DACH,Financials,EUR,0.0,0.0,0.0,Hold,0.0,0.005959248313461084,0.015600000000000001,-0.5979524975697991,-0.40614486800839134,-0.4857125979553656,-0.4857125979553656,0.30294327539402377,0.31154812520338465,57.97347511916511,67.23656664695899,56.05306838391941,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;cvar_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
RXL.PA,RXL.PA,Rexel S.A,France,EU ex-DACH,Technology,EUR,0.0,0.0,0.0,Hold,0.0,0.21413644566820728,0.032,-0.5240811656443811,-0.28648200382832617,-0.38308219961254486,-0.38308219961254486,0.2376782080312832,0.3470204929673154,56.00495369372389,68.0937433911681,57.29980985570676,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;cvar_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
600030.SHG,600030.SHG,CITIC Securities Co Ltd,China,Mainland China,Financials,CNY,0.0,0.0,0.0,Hold,0.0,0.2851602320336655,0.025099999999999997,-0.4001667121450895,-0.17874627903379237,-0.2682499282824057,-0.2682499282824057,0.3109432753940238,0.3159674858304902,77.60731338323328,81.2675020023543,56.91320398483238,alt_data_review;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;cvar_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
ZURN.SW,ZURN.SW,Zurich Insurance Group AG,Switzerland,DACH,Financials,CHF,0.0,0.0,0.0,Hold,0.0,0.11436413601529224,0.049400000000000006,-0.32970466827237876,-0.19379106941251698,-0.2534129374244022,-0.2534129374244022,0.3329335795248036,0.2749508606305957,60.568123676008085,84.26626888509692,55.58318139444319,narrative_review;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;cvar_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
HBAN.US,HBAN.US,Huntington Bancshares Incorporated,United States,US,Financials,USD,0.0,0.0,0.0,Hold,0.0,0.15279260739440761,0.0352,-0.5671110995125848,-0.331696312133836,-0.42506517919735937,-0.42506517919735937,0.29494327539402376,0.33511965592803394,68.15221157092262,85.25445791726106,55.758126314165686,alt_data_review;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;cvar_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
BHP.LSE,BHP.LSE,BHP Group Limited,United Kingdom,UK,Materials,GBX,0.0,0.0,0.0,Hold,0.0,0.17737376991459716,0.0301,-0.6287089791817793,-0.36581050044796504,-0.4705661962827008,-0.4705661962827008,0.24440198517370354,0.34997390681828744,41.42477096440743,79.7200866777639,55.55330435721123,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;cvar_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
ABN.AS,ABN.AS,ABN Amro Group NV,Netherlands,EU ex-DACH,Financials,EUR,0.0,0.0,0.0,Hold,0.0,0.35,0.031,-0.3869043846085499,-0.15332460532839032,-0.25060734750580527,-0.25060734750580527,0.24194327539402372,0.32703302235964915,61.59001980307872,72.43083734542198,55.570275435111014,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;cvar_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
PNC.US,PNC.US,PNC Financial Services Group Inc,United States,US,Financials,USD,0.0,0.0,0.0,Hold,0.0,0.20271642932674042,0.0313,-0.3694296762966166,-0.19262516188314469,-0.2691207142184872,-0.2691207142184872,0.28694327539402376,0.29466597694057156,63.631912516737835,87.30313837375178,55.17253108357939,narrative_review;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;cvar_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
KRZ.IR,KRZ.IR,Kerry Group,Ireland,EU ex-DACH,Consumer Staples,EUR,0.0,0.0,0.0,Hold,0.0,0.07590346835938105,0.0173,-0.5372552028245607,-0.3467280292338587,-0.42845099889961213,-0.42845099889961213,0.23640198517370353,0.32447349736393966,48.42949338881442,59.02797180904785,54.97536497043504,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;cvar_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
GIVN.SW,GIVN.SW,Givaudan SA,Switzerland,DACH,Materials,CHF,0.0,0.0,0.0,Hold,0.0,-0.03258674948874965,0.0212,-0.6706873225772846,-0.46747262725815675,-0.5514137473490528,-0.5514137473490528,0.26819754072925905,0.3302616102619036,48.8823824206035,70.2125955612738,54.500009927653316,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;cvar_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,-0.0
CCH.LSE,CCH.LSE,Coca Cola HBC AG,United Kingdom,UK,Consumer Staples,GBX,0.0,0.0,0.0,Hold,0.0,-0.034824018967026374,0.0207,-0.669015538266566,-0.46530896909982106,-0.548341034279431,-0.548341034279431,0.2879575407292591,0.3292048470755302,48.85007097634203,67.39352571816417,55.505431103618015,alt_data_review;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;cvar_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,-0.0
SAMPO.HE,SAMPO.HE,Sampo Oyj A,Finland,EU ex-DACH,Financials,EUR,0.0,0.0,0.0,Hold,0.0,0.29101189282296824,0.0378,-0.1311622299445095,-0.007330013575304828,-0.06519462185169567,-0.06519462185169567,0.24694327539402372,0.2845450898561899,49.73588047685113,81.42461122799136,54.28266653256507,narrative_review;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
SAB.MC,SAB.MC,Banco de Sabadell S.A,Spain,EU ex-DACH,Financials,EUR,0.0,0.0,0.0,Hold,0.0,0.17964354418992834,0.0601,-0.5895170275460458,-0.3297253653844321,-0.4276341992322199,-0.4276341992322199,0.34895532010447805,0.3377257404436688,64.1543198887055,82.28267114239935,53.63702259490452,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;cvar_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
BAER.SW,BAER.SW,Julius Baer Gruppe AG,Switzerland,DACH,Financials,CHF,0.0,0.0,0.0,Hold,0.0,0.27287238199095326,0.0351,-0.39950729826982395,-0.18673151730440662,-0.275515928915695,-0.275515928915695,0.24694327539402372,0.33080318388191704,57.27562896290455,76.36024178095997,52.82561344326446,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;cvar_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
CARL-B.CO,CARL-B.CO,Carlsberg A/S,Denmark,EU ex-DACH,Consumer Staples,DKK,0.0,0.0,0.0,Hold,0.0,-0.007772735471726713,0.0304,-0.6598825276028564,-0.4455403562017526,-0.5298351615195998,-0.5298351615195998,0.34213986130158547,0.32280588520253567,51.39201621523721,72.11350448488396,51.67318463747773,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;cvar_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,-0.0
HBAN.SW,HBAN.SW,Helvetia Holding AG,Switzerland,DACH,Financials,CHF,0.0,0.0,0.0,Hold,0.0,-0.013154752034000065,0.0356,-0.4757598140950981,-0.3314651418034804,-0.39296445515824674,-0.39296445515824674,0.34701861072544693,0.28463526289800684,42.94997069316973,80.38716760121676,49.99549733576618,alt_data_review;narrative_review;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;cvar_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,-0.0
CABK.MC,CABK.MC,Caixabank SA,Spain,EU ex-DACH,Financials,EUR,0.0,0.0,0.0,Hold,0.0,0.029274683647744583,0.0392,-0.647687319420754,-0.4277915012799198,-0.5159420136895303,-0.5159420136895303,0.3360022287184495,0.308887276444278,54.80640196071509,78.96045288277026,49.49416512964412,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;cvar_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
BNP.PA,BNP.PA,BNP Paribas SA,France,EU ex-DACH,Financials,EUR,0.0,0.0,0.0,Hold,0.0,0.35,0.08869999999999999,-0.3961261372943823,-0.15758833775188197,-0.2556246824963003,-0.2556246824963003,0.24694327539402372,0.33276892602860053,74.07275320970044,79.80567589951848,47.85745385514598,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;cvar_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
KBC.BR,KBC.BR,KBC Groep NV,Belgium,EU ex-DACH,Financials,EUR,0.0,0.0,0.0,Hold,0.0,-0.06684148886233673,0.039900000000000005,-0.6482879573281243,-0.4645589030807914,-0.5413737159041285,-0.5413737159041285,0.30827660872735707,0.30563884452816076,50.77515001898841,81.04390509389721,45.47365282991783,alt_data_review;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;cvar_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,-0.0
