security_id,ticker,issuer_id,company_name,country,region,sector,currency,industry,current_weight,current_market_value_usd,final_recommendation,final_recommendation_score,scorecard_score,portfolio_fit_score,regime_suitability_score,sentiment_alt_data_score,narrative_reframing_score,expected_total_return_12m,expected_dividend_return_12m,expected_volatility_12m,p5_return_12m,p50_return_12m,p95_return_12m,var_5_12m,cvar_5_12m,expected_shortfall_5_12m,dividend_cut_probability,large_drawdown_probability_12m,tail_risk_score,skewness_risk_score,forecast_uncertainty_score,liquidity_score,average_daily_value_usd,liquidity_observation_count,market_cap_usd,dividend_yield,free_cash_flow_yield,balance_sheet_strength_score,cashflow_quality_score,dividend_safety_score,regime_review_required_flag,regime_exclusion_flag,reframing_review_required_flag,reframing_exclusion_flag,alt_data_review_required_flag,alt_data_exclusion_flag,price_data_quality_score,price_data_exclusion_flag,sector_data_source,liquidity_data_source,market_cap_data_source,fundamentals_data_source,is_synthetic_data,is_synthetic_fundamentals,instrument_type,listing_status,risk_management_flags,target_weight,portfolio_method,eligible_for_optimisation,fallback_eligibility_used,optimisation_feasible,optimisation_status,eligible_security_count,candidate_security_count,unconstrained_turnover,projected_turnover,turnover_constraint_applied,no_trade_band_applied,retention_eligible,turnover_constraint_skipped_for_hard_exit,turnover_constraint_skipped_for_infeasible_current
MCD.US,MCD.US,NAME:mcdonaldscorporation,McDonald’s Corporation,United States,US,Consumer Discretionary,USD,Restaurants,0.0,0.0,Hold,60.94944044484538,60.94944044484538,85.4341794101504,61.44297027945134,45.4375,81.08624857805513,0.15950654804698258,0.027200000000000002,0.1810170697391202,-0.3111240945113155,0.15950654804698258,0.5600275826603845,-0.16779367346514698,-0.23114964787383907,-0.23114964787383907,0.3080120888319055,0.2806149822794133,33.0213782676913,48.96391812318874,30.870773944800334,97.7904490377762,1293195713.32,60,196284350464.0,0.027200000000000002,0.03661015248038312,52.19459398434194,67.29443417513664,54.95262662065011,False,False,True,False,True,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,finnhub_reported,yahoo_finance_timeseries",False,False,Equity,Active,alt_data_review;narrative_review;ml_downside_tail_risk;ml_asymmetric_downside;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
BNZL.LSE,BNZL.LSE,NAME:bunzlplc,Bunzl PLC,United Kingdom,UK,Consumer Staples,GBX,Food Distribution,0.0,0.0,Watchlist,60.87367997637883,60.87367997637883,71.33042461425293,64.4871437081108,52.77083333333333,86.71868425443364,0.35,0.0262,0.21534920211516803,-0.21494642921562335,0.35,0.8290034713508632,-0.03976684500683447,-0.11513906574714328,-0.11513906574714328,0.27195540536004287,0.3080458378901928,16.448437963877613,50.187503122101475,36.99417935429502,50.32074126870991,49048902.30849109,60,12106075522.539074,0.0262,0.093893845349203,53.36759851850991,72.34365289880957,64.49539277564293,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
PM.US,PM.US,NAME:philipmorrisinternationalinc,Philip Morris International Inc,United States,US,Consumer Staples,USD,Tobacco,0.0,0.0,Watchlist,60.854786757729535,60.854786757729535,73.7093504712754,57.95871222295934,68.97916666666667,73.98492652868289,0.34712354849384447,0.0311,0.27903303472583907,-0.41389034019570875,0.34712354849384447,0.9809905127226164,-0.16025711111875635,-0.25791867327280005,-0.25791867327280005,0.3348479723469481,0.33001468015151547,36.84552475325715,56.10889237462591,49.43002765049462,96.2223806129722,964955068.75,60,293097242624.0,0.0311,0.03638382915011015,65.98013782708922,66.50384094461353,46.626765601897894,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,finnhub_reported,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
AZN.LSE,AZN.LSE,NAME:astrazenecaplc,AstraZeneca PLC,United Kingdom,UK,Healthcare,GBX,Drug Manufacturers - General,0.0,0.0,Watchlist,60.79496963374515,60.79496963374515,74.87845606836676,56.438173366600466,76.95416666666668,86.28947834408092,0.2255925422006339,0.0199,0.2607451820752,-0.4565033484305591,0.2255925422006339,0.8068907319419014,-0.24577614724322588,-0.3370369609695459,-0.3370369609695459,0.22695540536004288,0.31445359436582393,48.1481372813637,48.50378271544351,44.77056531074097,87.9543834640057,437624013.17996645,60,249375608573.63474,0.0199,0.03476683244841066,68.9095914086054,59.84600635581247,51.43622285579973,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
NXT.LSE,NXT.LSE,NAME:nextplc,Next PLC,United Kingdom,UK,Consumer Discretionary,GBX,Apparel Retail,0.0,0.0,Hold,60.70233449694844,60.70233449694844,75.74769831435388,59.04840522822532,28.770833333333332,83.2973760420765,0.137122032306776,0.0171,0.2332408259421857,-0.479683091984646,0.137122032306776,0.6583469812719659,-0.28538312914458913,-0.36701741822435413,-0.36701741822435413,0.2799554053600429,0.3139021582279618,52.4310597463363,51.294001622613294,40.32807380679024,57.733428367783326,75468025.26825891,60,23897556716.45765,0.0171,0.060051096973901895,73.54492501676239,69.54958457713653,61.704332624376605,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
SCHP.SW,SCHP.SW,NAME:schindlerps,Schindler Ps,Switzerland,DACH,Industrials,CHF,Specialty Industrial Machinery,0.0,0.0,Watchlist,60.66273525643732,60.66273525643732,69.78318366351434,50.89522222218526,48.77083333333333,86.71868425443364,0.1880194910129687,0.0229,0.19196045249785107,-0.31393932602510566,0.1880194910129687,0.6135400011642299,-0.15943140633295957,-0.22661756470720745,-0.22661756470720745,0.27195540536004287,0.3085658668397467,32.37393781531535,50.24750646243462,32.866842133731254,45.1176051318603,37976402.736808605,60,34473767596.47984,0.0229,0.04938749257001693,97.93098979046883,64.7368947406969,57.41980812081441,False,False,True,False,True,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,alt_data_review;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
MDT.US,MDT.US,NAME:medtronicplc,Medtronic PLC,United States,US,Healthcare,USD,Medical Devices,0.0,0.0,Hold,60.48802727215834,60.48802727215834,84.04230708575986,64.76631943904417,35.6875,83.2973760420765,0.11784615621248068,0.0335,0.23570745811688396,-0.5130983780807779,0.11784615621248068,0.6474059701848243,-0.309864544881532,-0.39236215522244133,-0.39236215522244133,0.31593762758226507,0.3166859137445559,56.051736460348764,53.55270845572456,41.12448880725068,95.15324305060584,833246832.96,60,109981483008.0,0.0335,0.049335577695431836,53.97941837293476,69.69904916283997,54.23510064754909,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,finnhub_reported,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
FITB.US,FITB.US,NAME:fifththirdbancorp,Fifth Third Bancorp,United States,US,Financials,USD,Banks - Regional,0.0,0.0,Hold,60.480443510259214,60.480443510259214,83.04419101924447,72.2719900827976,61.10416666666667,90.2262276750101,0.35,0.0278,0.2633128216905774,-0.344583954698636,0.35,0.9391242966185098,-0.12655915165226483,-0.21871863924396692,-0.21871863924396692,0.24694115019254465,0.3187265634470517,31.245519891995276,50.072973100412206,45.49043326891952,85.53100498930863,391907640.96,60,51656597504.0,0.0278,0.0736595165739548,42.50712758374911,77.00942158267019,66.03727132912138,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,finnhub_reported,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
GSK.LSE,GSK.LSE,NAME:gskplc,GSK plc,United Kingdom,UK,Healthcare,GBX,Drug Manufacturers - General,0.0,0.0,Watchlist,60.46127395301501,60.46127395301501,82.27350239766112,59.411219501485895,36.35416666666667,81.00001336983581,0.32815821760079844,0.0355,0.24759657058217274,-0.3202332441974749,0.32815821760079844,0.8798214389752111,-0.11961225185905622,-0.20627105156281667,-0.20627105156281667,0.2399554053600429,0.31308576889394574,29.467293080402385,49.04595669945759,42.526023672363614,75.33856022808268,213389490.74074075,60,104334456703.14455,0.0355,0.06157444006746548,68.588393068316,70.78274592112979,46.43914257323025,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
600009.SHG,600009.SHG,NAME:shanghaiinternationalairportcoltd,Shanghai International Airport Co Ltd,China,Mainland China,Industrials,CNY,Airports & Air Services,0.0,0.0,Watchlist,60.412307196702386,60.412307196702386,76.33743949651328,56.6970072945949,51.14583333333333,86.71868425443364,0.2671577933523996,0.0196,0.19587841914437712,-0.24444163000986224,0.2671577933523996,0.7010007151543787,-0.08737254332047478,-0.15592999002100677,-0.15592999002100677,0.24484351116516773,0.3202301529032458,22.275712860143827,50.13351439772969,33.503392899574976,49.53670705630791,46985098.0702444,60,8775445098.734776,0.0196,0.07903308376199428,68.55533818438165,73.44971136004068,49.89492156464037,False,False,True,False,False,False,100.0,False,yahoo_finance,observed_price_volume_fx,yahoo_finance,"bloomberg_database_as_of,eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
MTB.US,MTB.US,NAME:mtbankcorporation,M&T Bank Corporation,United States,US,Financials,USD,Banks - Regional,0.0,0.0,Hold,60.39441947678533,60.39441947678533,84.62562366357804,71.68466615707193,61.10416666666667,86.71868425443364,0.35,0.023799999999999998,0.21942857540563665,-0.21756360168528477,0.35,0.8356757923939707,-0.04626806034690378,-0.1230680617388766,-0.1230680617388766,0.24694115019254465,0.29350239832262065,17.581151676982373,47.16249250913171,37.3233687042202,80.25659301496792,280242598.02,60,36124282880.0,0.023799999999999998,0.07917112180470225,42.50712758374911,78.11726558970922,66.24292153216967,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,finnhub_reported,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_downside_tail_risk;ml_asymmetric_downside;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
CFR.SW,CFR.SW,NAME:compagniefinancirerichemontsa,Compagnie Financière Richemont SA,Switzerland,DACH,Consumer Discretionary,CHF,Luxury Goods,0.0,0.0,Watchlist,60.11309673927071,60.11309673927071,65.26954709311576,54.30349091641837,57.10416666666667,86.71868425443364,0.14004968895098974,0.0167,0.2990754305063461,-0.6680554831540555,0.14004968895098974,0.8173011116442921,-0.40292036340755816,-0.5075967640847793,-0.5075967640847793,0.26751096091559845,0.34355659670028205,72.51382344068276,54.04558213010323,52.636192831894796,77.26300784034213,240683234.66053048,60,141442162969.8535,0.0167,0.031010324792752803,87.85275808968493,61.22967028573276,56.924544864545325,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
BN.PA,BN.PA,NAME:danonesa,Danone SA,France,EU ex-DACH,Consumer Staples,EUR,Packaged Foods,0.0,0.0,Watchlist,59.97413501253245,59.97413501253245,62.94123579770973,64.01339788833889,68.52083333333333,81.44223886264008,0.3401701179369665,0.0331,0.22883724319405405,-0.2740475680029346,0.3401701179369665,0.8546666709690997,-0.07528414678595063,-0.15537718190386957,-0.15537718190386957,0.33252632047070413,0.3146943655621596,22.19674027198137,54.21615174405633,39.997951025829636,68.13970064148253,130740248.39088184,60,49975894154.77154,0.0331,0.06291412161020932,49.270098000224934,69.25589731303864,64.83208886536902,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_downside_skew;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
ADM.US,ADM.US,NAME:archerdanielsmidlandcompany,Archer-Daniels-Midland Company,United States,US,Consumer Staples,USD,Farm Products,0.0,0.0,Hold,59.951823465579984,59.951823465579984,73.47503115552345,74.46333051574642,55.4375,81.00001336983581,0.3111074618922137,0.0268,0.2697762504920666,-0.4063913758865889,0.3111074618922137,0.917354521476823,-0.17759213665915985,-0.27201382433138316,-0.27201382433138316,0.2820415783958841,0.3132508459429786,38.859117761626166,51.331182599352815,46.909236851309444,80.61297220242338,285909354.27000004,60,37356687360.0,0.0268,0.11253674501399902,44.17259975658919,57.83788473646987,61.617050633524556,False,False,True,False,True,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,finnhub_reported,yahoo_finance_timeseries",False,False,Equity,Active,alt_data_review;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
LMT.US,LMT.US,NAME:lockheedmartincorporation,Lockheed Martin Corporation,United States,US,Industrials,USD,Aerospace & Defense,0.0,0.0,Hold,59.94467760952064,59.94467760952064,78.41075254505361,67.32223468600837,57.10416666666667,90.2262276750101,0.06554096693575351,0.0239,0.27195736661425507,-0.6611578810202451,0.06554096693575351,0.677771087565081,-0.4274855640016659,-0.5226706423166552,-0.5226706423166552,0.28268558597398913,0.3213409101439061,74.66723461666503,52.29932887674241,47.447275371766935,94.51176051318603,747649671.8000001,60,134516383744.0,0.0239,0.05135433920931677,42.41268747080467,65.55133434945122,60.66204106398483,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,finnhub_reported,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
CCEP.US,CCEP.US,NAME:cocacolaeuropeanpartnersplc,Coca-Cola European Partners PLC,United States,US,Consumer Staples,USD,Beverages - Non-Alcoholic,0.0,0.0,Watchlist,59.94113933663644,59.94113933663644,71.36722645131817,62.57267938475485,64.97916666666667,81.44223886264008,0.18537203708823055,0.0222,0.23555346031232133,-0.4348793567675857,0.18537203708823055,0.7109482490239641,-0.2410325669790552,-0.32347627808836765,-0.32347627808836765,0.26751096091559845,0.31185481759443107,46.21089686976681,50.38768454096657,40.60439292609081,75.83749109052032,219162408.75,60,47866884096.0,0.0222,0.0483000298054027,51.184484094881626,63.58983787374467,65.09412315815305,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
AFL.US,AFL.US,NAME:aflacincorporated,Aflac Incorporated,United States,US,Financials,USD,Insurance - Life,0.0,0.0,Hold,59.70517968588461,59.70517968588461,84.56539558089807,62.48896758466043,35.6875,81.44223886264008,0.08830007711256632,0.0194,0.1689577109906914,-0.3397049536037766,0.08830007711256632,0.45803800012507356,-0.2161414972833995,-0.2752766961301415,-0.2752766961301415,0.26160781685921136,0.2599534266165098,39.32524230430593,44.081200902016356,28.26940822816873,81.53955808980756,302171242.08,60,64468029440.0,0.0194,0.03963204742248129,42.50712758374911,57.93284406081847,68.87694027345196,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,finnhub_reported,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
ESSITY-B.ST,ESSITY-B.ST,NAME:essityabpubl,Essity AB (publ),Sweden,EU ex-DACH,Consumer Staples,SEK,Household & Personal Products,0.0,0.0,Watchlist,59.651235370231646,59.651235370231646,74.28733224646679,50.31778943781364,71.6625,81.00001336983581,0.35,0.031,0.1838830498208879,-0.12013707570428633,0.35,0.7536718390275114,0.01817459613519662,-0.046184471302114144,-0.046184471302114144,0.22028873869337623,0.2963541177081595,6.597781614587735,46.05640720366174,30.964937776639275,46.115466856735566,39872604.4658575,60,19620400402.730167,0.031,0.044680392107003135,74.01502346979734,54.034340006776134,59.26251620253037,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,yahoo_finance_timeseries,False,False,Equity,Active,narrative_review;,0.05,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
601009.SHG,601009.SHG,NAME:bankofnanjingcoltd,Bank of Nanjing Co Ltd,China,Mainland China,Financials,CNY,Banks - Regional,0.0,0.0,Hold,59.650218560038695,59.650218560038695,91.12946670912186,74.50393634226668,57.10416666666667,73.98492652868289,0.35,0.046900000000000004,0.20734438287020862,-0.19410125003900291,0.35,0.811019302135966,-0.025335007448117675,-0.09790554145269069,-0.09790554145269069,0.28249670574810026,0.30504965745498996,13.986505921812956,50.40939847739656,35.61819389960344,59.37277263007841,83024657.45245959,60,20485334922.549366,0.046900000000000004,1.5163774330301862,42.50712758374911,85.27531792453831,62.405096605641276,False,False,True,False,False,False,100.0,False,yahoo_finance,observed_price_volume_fx,yahoo_finance,"bloomberg_database_as_of,eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
PRU.LSE,PRU.LSE,NAME:prudentialplc,Prudential plc,United Kingdom,UK,Financials,GBX,Insurance - Life,0.0,0.0,Hold,59.553234604089575,59.553234604089575,75.45749609593548,63.08310896912462,56.77083333333333,81.44223886264008,0.35,0.0192,0.2551419611756844,-0.328939887086637,0.35,0.9220823294822698,-0.11255287771038086,-0.2018525641218704,-0.2018525641218704,0.2513855946369891,0.33550375799808874,28.83608058883863,52.24811948023272,44.332146811685384,66.9992872416251,123750054.51713395,60,34004011651.622864,0.0192,0.0689918596674765,42.50712758374911,50.99210406031835,58.803791637678145,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
600030.SHG,600030.SHG,NAME:citicsecuritiescoltd,CITIC Securities Co Ltd,China,Mainland China,Financials,CNY,Capital Markets,0.0,0.0,Hold,59.5438594838064,59.5438594838064,81.4587610783307,78.15135432548252,57.10416666666667,90.2262276750101,0.35,0.025099999999999997,0.2527064653881454,-0.318486212775258,0.35,0.9159311778562665,-0.10754852678988047,-0.19599578967573134,-0.19599578967573134,0.28249670574810026,0.3074765089481589,27.99939852510448,50.68941980353143,43.743725941544945,94.6543121881682,760795522.8401995,60,61226540134.799576,0.025099999999999997,0.17593162915063013,42.50712758374911,82.48534381089287,52.77741598340695,False,False,True,False,False,False,100.0,False,yahoo_finance,observed_price_volume_fx,yahoo_finance,"bloomberg_database_as_of,eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
601328.SHG,601328.SHG,NAME:bankofcommunicationsco,Bank of Communications Co,China,Mainland China,Financials,CNY,Banks - Diversified,0.0,0.0,Hold,59.51530467584774,59.51530467584774,91.59685801346967,79.04080391033669,28.770833333333332,86.28947834408092,0.3013024434205094,0.046799999999999994,0.1817180373544555,-0.16864595659996562,0.3013024434205094,0.7025487840167393,-0.02701106282704646,-0.09061237590110588,-0.09061237590110588,0.2949411501925447,0.27744357799631225,12.944625128729411,47.894167086865366,30.872299972828362,74.62580185317177,203476299.1256622,60,90249753851.24748,0.046799999999999994,0.1466971105226369,42.50712758374911,76.14005169153293,75.05192523409508,False,False,True,False,False,False,100.0,False,yahoo_finance,observed_price_volume_fx,yahoo_finance,"bloomberg_database_as_of,eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
RHHBY.US,RHHBY.US,NAME:rocheholdingltdadr,Roche Holding Ltd ADR,United States,US,Healthcare,USD,Drug Manufacturers - General,0.0,0.0,Watchlist,59.39670028732961,59.39670028732961,81.04872191113407,52.44842208281453,52.77083333333333,84.07541813822725,0.15166114279963336,0.0275,0.28635792382454106,-0.617386078080724,0.15166114279963336,0.7980893795989938,-0.3677992051260629,-0.4680244784646523,-0.4680244784646523,0.27195540536004287,0.33293456694273404,66.86063978066463,53.05927955124086,50.15983326842739,66.57163221667855,120198520.02000001,60,358034702336.0,0.0275,0.04495041291111785,72.56527594201349,71.36328497050349,47.31725116014415,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
A5G.IR,A5G.IR,NAME:aibgroupplc,AIB Group PLC,Ireland,EU ex-DACH,Financials,EUR,Banks - Regional,0.0,0.0,Hold,59.37713934870336,59.37713934870336,84.32945264687875,78.4054861469235,23.270833333333332,86.28947834408092,0.35,0.061,0.2513952203145845,-0.32129514462020625,0.35,0.9150069803844316,-0.10584760300026336,-0.19383593011036793,-0.19383593011036793,0.3029411501925447,0.3146718766415104,27.690847158623992,52.6205092382344,43.8105147801629,54.59729151817534,62995132.2040077,60,26181916542.304142,0.061,0.3645026089586021,42.50712758374911,82.6405314429187,82.20730488572178,False,False,True,False,True,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,yahoo_finance_timeseries,False,False,Equity,Active,alt_data_review;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
G1A.XETRA,G1A.XETRA,NAME:geagroup,GEA GROUP,Germany,DACH,Industrials,EUR,Specialty Industrial Machinery,0.0,0.0,Watchlist,59.23210742936409,59.23210742936409,66.823536371828,49.14129416727144,61.10416666666667,81.44223886264008,0.21993178448478296,0.0202,0.22786201259836378,-0.37555836175064133,0.21993178448478296,0.7261478360852687,-0.1922445701545787,-0.271996274564006,-0.271996274564006,0.2319554053600429,0.31928315458605594,38.85661065200085,49.3302704331626,39.040874141914244,41.19743406985032,29521883.32327041,60,11888205930.668367,0.0202,0.04626531082599624,89.71732415266958,58.659864984879725,58.619765230998524,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
0005.HK,0005.HK,NAME:hsbcholdingsplc,HSBC Holdings PLC,Hong Kong,Hong Kong,Financials,HKD,Banks - Diversified,0.0,0.0,Hold,59.07623430701032,59.07623430701032,84.22615542699042,70.06726468674252,56.77083333333333,71.77379906466153,0.35,0.036699999999999997,0.2685018753240877,-0.36690342033298107,0.35,0.9535083612018553,-0.13689352647099956,-0.23086918283443025,-0.23086918283443025,0.2513855946369891,0.33818515585950243,32.98131183349004,52.55751154116506,46.79108666145514,80.93371347113329,289566144.3636638,60,350458388059.8841,0.036699999999999997,0.07163475281325045,42.50712758374911,75.69011583704702,64.89028073617709,False,False,True,False,False,False,100.0,False,yahoo_finance,observed_price_volume_fx,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
